orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
D-1052,all,40,17,3245,658,31,44948,0,0,0,0,0,D,7,Alveolar type 1 cell,45,17,6,6,6,AT1
D-1053,all,40,11,2131,1921,16,56792,0,0,0,0,0,D,5,Alveolar type 1 cell,46,11,6,6,6,AT1
D-1054,all,44,23,2953,807,36,51274,0,0,0,0,0,D,8,Alveolar macrophage,45,23,1,1,1_2_3,Tcell (CD4)
D-1056,all,39,13,2866,128,19,37975,0,0,0,0,0,D,30,Alveolar type 2 cell,44,13,1,1,1_1,AT2
D-1057,all,54,27,3433,1556,14,56177,0,0,0,0,0,D,11,Inflammatory monocyte,53,28,3,3,3_1,SMC
D-1058,all,19,13,2242,1125,10,40585,0,0,0,0,0,D,3,Capillary 1 cell,39,14,2,2,2_1,Capillary
D-1059,all,29,13,2509,1358,21,57286,0,0,0,0,0,D,19,Arterial endothelial cell,41,13,2,2,2_4,Artery
D-1062,all,26,14,2892,884,11,49460,0,0,0,0,0,D,9,Alveolar type 1 cell,40,15,3,3,3_1,SMC
D-1064,all,112,27,3464,927,31,72482,0,0,0,0,0,D,10,Sox9+/Id2+ epithelial cell,48,13,6,6,6,AT1
D-1065,all,76,20,3190,732,24,48000,0,0,0,0,0,D,10,Alveolar type 1 cell,53,20,6,6,6,AT1
D-1066,all,20,13,3112,753,26,30985,0,0,0,0,0,D,3,Capillary 2 cell,41,14,2,2,2_1,Capillary
D-1067,all,142,22,2140,826,16,95945,0,0,0,0,0,D,121,Alveolar type 2 cell,48,9,1,1,1_3,AT2
D-1069,all,15,10,3645,818,30,39506,0,0,0,0,0,D,2,B cell,32,10,9,9,9,Bcell
D-1070,all,128,19,2895,784,12,88232,0,0,0,0,0,D,107,Alveolar type 2 cell,46,6,1,1,1_1,AT2
D-1072,all,36,25,2736,1212,29,62095,0,0,0,0,0,D,8,Natural killer cell,40,25,7,7,7_3,Tcell (CD8)
D-1075,all,34,11,2090,1271,16,43362,0,0,0,0,0,D,29,Alveolar type 2 cell,43,11,1,1,1_3,AT2
D-1076,all,14,10,2329,1156,19,78545,0,0,0,0,0,D,4,B cell,28,10,9,9,9,Bcell
D-1077,all,25,7,2779,1273,16,25991,0,0,0,0,0,D,22,Alveolar type 2 cell,46,7,1,1,1_3,AT2
D-1078,all,9,6,2555,1657,33,19929,0,0,0,0,0,D,5,Alveolar type 2 cell,36,7,2,2,2_2,InflamMac
D-1079,all,24,13,3505,337,23,27069,0,0,0,0,0,D,9,Alveolar type 2 cell,43,13,1,1,1_1,AT2
D-1080,all,38,24,3022,606,13,94630,0,0,0,0,0,D,12,B cell,42,24,9,9,9,Bcell
D-1083,all,16,12,2328,1452,38,24299,0,0,0,0,0,D,6,Alveolar fibroblast 1,36,14,2,2,2_4,Artery
D-1085,all,34,23,3030,836,32,53651,0,0,0,0,0,D,16,Pericyte,43,23,5,5,5_1,Pericyte
D-1086,all,47,21,2457,1224,31,74833,0,0,0,0,0,D,7,Venous endothelial cell,47,21,3,3,3_4,AdventitialFib
D-1087,all,26,12,3389,1642,29,54877,0,0,0,0,0,D,14,Alveolar fibroblast 1,41,13,3,3,3_1,SMC
D-1088,all,34,19,2880,982,22,48123,254,0,254,0,1,D,4,Alveolar type 1 cell,42,19,2,2,2_1,Capillary
D-1090,all,33,16,2557,1260,19,46855,0,0,0,0,0,D,15,Pericyte,43,16,5,5,5_1,Pericyte
D-1092,all,33,15,3551,343,17,56127,0,0,0,0,0,D,5,Alveolar fibroblast 1,42,16,3,3,3_1,SMC
D-1096,all,44,25,2463,703,20,89851,361,0,361,0,1,D,10,Inflammatory monocyte,44,25,1,1,1_5_2,AlveolarFib
D-1097,all,22,15,3064,890,10,48869,0,0,0,0,0,D,9,B cell,38,15,9,9,9,Bcell
D-1099,all,38,27,3734,1895,32,78597,0,0,0,0,0,D,9,Airway smooth muscle cell,43,28,3,3,3_1,SMC
D-1100,all,89,13,3680,1234,12,34727,0,0,0,0,0,D,68,Alveolar type 2 cell,53,13,1,1,1_1,AT2
D-1102,all,35,20,3715,434,30,79081,0,0,0,0,0,D,3,CD8+ T cell,42,20,7,7,7_2,PatrolMac
D-1103,all,44,23,2184,1409,33,112685,0,0,0,0,0,D,7,Venous endothelial cell,46,24,3,3,3_1,SMC
D-1104,all,31,17,3027,517,16,36744,0,0,0,0,0,D,3,Pericyte,41,17,5,5,5_1,Pericyte
D-1105,all,8,6,2073,1015,34,33625,0,0,0,0,0,D,3,Alveolar type 1 cell,29,7,6,6,6,AT1
D-1107,all,19,12,2131,1417,17,55908,0,0,0,0,0,D,7,Alveolar fibroblast 1,41,14,2,2,2_4,Artery
D-1108,all,18,9,2279,1820,8,33891,0,0,0,0,0,D,8,Inflammatory monocyte,43,11,2,2,2_5,DC
D-1109,all,44,25,2483,1658,32,60127,0,0,0,0,0,D,14,Pericyte,44,25,5,5,5_1,Pericyte
D-1110,all,58,21,3704,1263,11,51762,0,0,0,0,0,D,36,Alveolar type 2 cell,52,21,1,1,1_1,AT2
D-1111,all,66,13,3506,166,25,57738,0,0,0,0,0,D,52,Alveolar macrophage,52,13,1,1,1_1,AT2
D-1112,all,121,40,2820,1056,23,74050,165,0,165,0,1,D,30,Alveolar type 1 cell,48,22,3,3,3_1,SMC
D-1113,all,85,45,2939,341,14,119098,0,0,0,0,0,D,26,Alveolar fibroblast 1,63,45,3,3,3_1,SMC
D-1114,all,54,33,3731,1360,25,103098,0,0,0,0,0,D,8,Secondary crest myofibroblast,56,34,3,3,3_1,SMC
D-1115,all,11,6,2025,1722,35,33090,0,0,0,0,0,D,9,Sox9+/Id2+ epithelial cell,34,6,1,1,1_1,AT2
D-1116,all,55,33,2446,1142,14,94066,0,0,0,0,0,D,19,Alveolar macrophage,53,33,8,8,8_1,AlveolarMac
D-1117,all,19,11,3148,751,10,35403,0,0,0,0,0,D,4,B cell,36,11,9,9,9,Bcell
D-1118,all,29,20,1945,1646,23,118220,0,0,0,0,0,D,7,Sox9+/Id2+ epithelial cell,40,20,9,9,9,Bcell
D-1121,all,42,24,2854,990,26,39799,0,0,0,0,0,D,9,Sox9+/Id2+ epithelial cell,43,24,1,1,1_3,AT2
D-1122,all,122,31,3483,1303,22,119855,101,0,101,0,1,D,89,Alveolar type 2 cell,45,13,5,5,5_1,Pericyte
D-1123,all,13,9,2896,1011,6,13396,0,0,0,0,0,D,2,Megakaryocyte/Platelet,35,10,1,1,1_4_1,AlveolarFib
D-1125,all,55,30,3465,1586,15,76107,0,0,0,0,0,D,13,Alveolar fibroblast 1,53,31,1,1,1_5_1,LymphaticEndo
D-1126,all,7,6,3044,324,26,22784,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,23,9,1,1,1_6_2,Neutrophil
D-1127,all,37,23,3231,119,22,74686,0,0,0,0,0,D,6,Neutrophil,41,23,2,2,2_3,Vein
D-1128,all,37,18,3665,458,18,71544,0,0,0,0,0,D,6,Capillary 1 cell,43,18,1,1,1_3,AT2
D-1129,all,84,29,2057,1076,36,75502,0,0,0,0,0,D,22,Alveolar type 1 cell,58,29,6,6,6,AT1
D-1132,all,34,21,3585,190,17,68829,0,0,0,0,0,D,12,Alveolar fibroblast 1,40,22,3,3,3_1,SMC
D-1133,all,70,28,2937,217,26,60158,0,0,0,0,0,D,42,Alveolar fibroblast 1,55,29,3,3,3_1,SMC
D-1134,all,44,26,2035,1160,17,93463,0,0,0,0,0,D,10,Vascular smooth muscle cell,42,26,2,2,2_1,Capillary
D-1135,all,18,14,3483,95,24,39270,0,0,0,0,0,D,2,Alveolar fibroblast 1,36,14,2,2,2_1,Capillary
D-1142,all,24,13,2674,1924,32,35081,0,0,0,0,0,D,6,Alveolar type 1 cell,41,13,6,6,6,AT1
D-1144,all,66,32,2391,1158,21,104917,0,0,0,0,0,D,10,Arterial endothelial cell,56,33,2,2,2_4,Artery
D-1146,all,14,8,3743,1268,28,33246,0,0,0,0,0,D,3,Endothelial progenitor cell,33,9,2,2,2_1,Capillary
D-1147,all,23,16,3268,697,30,40063,0,0,0,0,0,D,6,Proliferative mesenchymal progenitor cell,45,17,3,3,3_1,SMC
D-1148,all,47,21,2799,1249,14,43747,0,0,0,0,0,D,15,Sox9+/Id2+ epithelial cell,47,21,2,2,2_3,Vein
D-1152,all,59,29,1969,537,25,82837,50,0,50,0,1,D,13,Capillary 1 cell,55,30,3,3,3_5,SMC
D-1157,all,46,22,2301,1541,30,81458,0,0,0,0,0,D,4,Alveolar type 1 cell,46,22,6,6,6,AT1
D-1158,all,57,15,2272,1576,35,42169,0,0,0,0,0,D,45,Alveolar type 2 cell,52,15,1,1,1_3,AT2
D-1159,all,54,21,2491,1835,22,83079,0,0,0,0,0,D,11,Alveolar type 1 cell,51,21,6,6,6,AT1
D-1161,all,14,13,2451,1924,35,37599,0,0,0,0,0,D,2,Capillary 1 cell,32,13,8,8,8_2,InterstitialMac
D-1162,all,55,31,3648,119,12,82592,0,0,0,0,0,D,5,Endothelial progenitor cell,54,31,5,5,5_3,Pericyte
D-1163,all,41,14,3462,1049,35,36490,0,0,0,0,0,D,3,Alveolar type 1 cell,45,14,6,6,6,AT1
D-1166,all,13,10,2122,1879,12,48196,0,0,0,0,0,D,3,Inflammatory monocyte,30,10,6,6,6,AT1
D-1168,all,10,7,2138,1281,20,46664,0,0,0,0,0,D,4,Alveolar fibroblast 1,31,7,2,2,2_3,Vein
D-1169,all,32,18,2497,1395,38,37981,0,0,0,0,0,D,7,Arterial endothelial cell,43,19,2,2,2_4,Artery
D-1172,all,48,23,2139,1057,13,62221,0,0,0,0,0,D,5,Arterial endothelial cell,49,24,2,2,2_4,Artery
D-1173,all,44,26,3414,1703,24,63651,0,0,0,0,0,D,3,Alveolar fibroblast 1,44,25,2,2,2_1,Capillary
D-1174,all,22,13,2591,1498,20,28185,0,0,0,0,0,D,4,Arterial endothelial cell,41,13,2,2,2_4,Artery
D-1175,all,32,19,1991,1739,22,72505,0,0,0,0,0,D,13,Alveolar fibroblast 1,41,21,2,2,2_5,DC
D-1176,all,28,17,3064,759,31,44280,0,0,0,0,0,D,4,Capillary 1 cell,39,19,2,2,2_5,DC
D-1177,all,49,25,2409,1780,16,83907,0,0,0,0,0,D,10,Arterial endothelial cell,49,25,2,2,2_4,Artery
D-1179,all,41,25,2168,1106,13,58890,0,0,0,0,0,D,7,B cell,42,25,9,9,9,Bcell
D-1182,all,6,6,2023,1012,38,16081,0,0,0,0,0,D,3,Inflammatory monocyte,25,9,2,2,2_5,DC
D-1183,all,11,3,3736,821,4,7540,0,0,0,0,0,D,9,Alveolar type 2 cell,36,3,1,1,1_1,AT2
D-1186,all,67,17,2542,1294,14,46248,0,0,0,0,0,D,53,Sox9+/Id2+ epithelial cell,53,17,1,1,1_3,AT2
D-1188,all,38,15,2758,1244,12,35854,0,0,0,0,0,D,22,Alveolar type 2 cell,43,15,5,5,5_3,Pericyte
D-1192,all,14,9,3535,953,36,31940,0,0,0,0,0,D,7,Pericyte,31,9,5,5,5_1,Pericyte
D-1194,all,18,9,3094,891,25,23438,0,0,0,0,0,D,2,B cell,40,9,9,9,9,Bcell
D-1195,all,31,9,3469,391,13,44234,0,0,0,0,0,D,21,Alveolar type 2 cell,45,9,1,1,1_1,AT2
D-1196,all,13,12,2187,788,30,45793,0,0,0,0,0,D,2,Endothelial progenitor cell,31,12,2,2,2_1,Capillary
D-1200,all,35,22,3413,630,32,95837,0,0,0,0,0,D,4,Capillary 1 cell,41,23,3,3,3_1,SMC
D-1202,all,17,9,2324,252,7,23697,0,0,0,0,0,D,2,Venous endothelial cell,39,10,2,2,2_3,Vein
D-1204,all,34,23,2089,1111,16,90482,0,0,0,0,0,D,11,Pericyte,43,23,8,8,8_1,AlveolarMac
D-1207,all,18,11,1946,5,9,33086,0,0,0,0,0,D,4,T regulatory cell,37,13,2,2,2_5,DC
D-1208,all,68,35,2359,1495,24,101987,0,0,0,0,0,D,16,CD4+ T cell,56,35,7,7,7_2,PatrolMac
D-1209,all,17,14,3669,1009,11,66301,0,0,0,0,0,D,4,Alveolar fibroblast 1,36,14,8,8,8_2,InterstitialMac
D-1211,all,49,21,3505,417,28,50753,0,0,0,0,0,D,10,Alveolar type 1 cell,49,21,6,6,6,AT1
D-1213,all,6,4,2025,1932,34,23209,0,0,0,0,0,D,4,Secondary crest myofibroblast,20,7,5,5,5_1,Pericyte
D-1214,all,47,27,2906,686,15,68664,157,103,54,0.656051,0.343949,D,6,Sox9+/Id2+ epithelial cell,47,27,2,2,2_1,Capillary
D-1215,all,18,7,2099,1634,21,26865,0,0,0,0,0,D,2,Sox9+/Id2+ epithelial cell,36,7,7,7,7_3,Tcell (CD8)
D-1218,all,26,11,2412,1527,34,40606,0,0,0,0,0,D,11,Endothelial progenitor cell,41,11,6,6,6,AT1
D-1220,all,68,23,2974,299,23,77159,54,0,54,0,1,D,43,Alveolar type 2 cell,52,24,3,3,3_1,SMC
D-1222,all,29,12,3429,1617,15,38316,0,0,0,0,0,D,13,Alveolar type 2 cell,42,13,3,3,3_1,SMC
D-1224,all,94,32,2829,973,28,48587,0,0,0,0,0,D,21,Alveolar type 1 cell,60,30,6,6,6,AT1
D-1226,all,51,27,2187,1919,19,86054,0,0,0,0,0,D,5,Alveolar fibroblast 1,51,27,3,3,3_4,AdventitialFib
D-1230,all,53,26,2797,1010,30,84980,0,0,0,0,0,D,12,CD4+ T cell,52,26,3,3,3_4,AdventitialFib
D-1231,all,35,18,2981,226,13,51094,0,0,0,0,0,D,16,Alveolar fibroblast 1,44,19,3,3,3_1,SMC
D-1232,all,92,22,2232,1496,33,77592,0,0,0,0,0,D,14,Alveolar type 1 cell,58,22,6,6,6,AT1
D-1233,all,44,20,2138,1163,32,106479,0,0,0,0,0,D,3,Capillary 1 cell,48,21,2,2,2_1,Capillary
D-1236,all,22,11,3424,1357,12,53189,0,0,0,0,0,D,8,Alveolar fibroblast 1,40,12,3,3,3_1,SMC
D-1238,all,7,6,2253,1747,40,21206,0,0,0,0,0,D,2,Capillary 1 cell,30,8,2,2,2_1,Capillary
D-1245,all,72,44,2960,711,20,127507,0,0,0,0,0,D,16,Capillary 1 cell,57,44,9,9,9,Bcell
D-1246,all,56,27,2986,909,20,88065,287,287,0,1,0,D,18,Alveolar fibroblast 1,52,27,3,3,3_4,AdventitialFib
D-1248,all,27,19,3684,818,32,56203,0,0,0,0,0,D,8,B cell,42,19,9,9,9,Bcell
D-1250,all,51,16,3445,1001,33,38106,0,0,0,0,0,D,7,Inflammatory monocyte,50,18,2,2,2_5,DC
D-1251,all,44,24,3020,480,18,46483,58,0,58,0,1,D,4,Innate lymphoid cell,44,24,9,9,9,Bcell
D-1252,all,31,20,2540,1206,19,83989,0,0,0,0,0,D,3,Endothelial progenitor cell,40,21,3,3,3_1,SMC
D-1253,all,18,14,3188,564,40,26695,0,0,0,0,0,D,5,Endothelial progenitor cell,36,14,7,7,7_3,Tcell (CD8)
D-1254,all,21,15,2347,1657,35,37451,0,0,0,0,0,D,5,Alveolar fibroblast 1,43,16,3,3,3_1,SMC
D-1255,all,12,8,3733,961,27,24586,0,0,0,0,0,D,7,Innate lymphoid cell,26,8,7,7,7_4,PatrolMac
D-1257,all,52,16,2315,1902,11,76998,0,0,0,0,0,D,11,Alveolar type 1 cell,50,16,6,6,6,AT1
D-1258,all,34,22,3699,1608,12,56181,0,0,0,0,0,D,14,Pericyte,40,22,5,5,5_1,Pericyte
D-1259,all,24,8,2897,134,20,23922,0,0,0,0,0,D,20,Alveolar type 2 cell,44,8,1,1,1_1,AT2
D-1263,all,6,4,3315,887,32,23494,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,18,7,1,1,1_5_1,LymphaticEndo
D-1266,all,36,20,3725,1651,11,33684,0,0,0,0,0,D,8,Capillary 1 cell,43,19,2,2,2_1,Capillary
D-1271,all,59,26,2680,1951,27,54235,0,0,0,0,0,D,23,Venous endothelial cell,53,27,1,1,1_5_1,LymphaticEndo
D-1272,all,26,6,3428,1646,13,29722,0,0,0,0,0,D,22,Sox9+/Id2+ epithelial cell,46,7,2,2,2_1,Capillary
D-1273,all,24,19,3061,154,27,34544,0,0,0,0,0,D,4,Capillary 1 cell,45,19,2,2,2_3,Vein
D-1274,all,32,13,3294,840,10,55663,0,0,0,0,0,D,7,Alveolar type 1 cell,42,13,6,6,6,AT1
D-1277,all,53,32,3489,1247,33,65295,0,0,0,0,0,D,10,Arterial endothelial cell,53,32,2,2,2_4,Artery
D-1278,all,11,9,2128,1634,22,35667,0,0,0,0,0,D,3,CD8+ T cell,30,9,7,7,7_3,Tcell (CD8)
D-1280,all,21,17,2909,988,7,18589,0,0,0,0,0,D,3,Natural killer cell,41,18,2,2,2_2,InflamMac
D-1281,all,31,24,3723,1761,33,76189,0,0,0,0,0,D,6,Innate lymphoid cell,38,24,3,3,3_4,AdventitialFib
D-1283,all,18,14,2960,189,11,45384,0,0,0,0,0,D,6,Interstitial macrophage,36,14,8,8,8_3,InterstitialMac
D-1285,all,193,51,2415,960,9,126350,109,0,109,0,1,D,109,Alveolar type 2 cell,52,24,1,1,1_3,AT2
D-1287,all,59,21,3745,923,29,50511,0,0,0,0,0,D,8,Alveolar type 1 cell,53,21,7,7,7_3,Tcell (CD8)
D-1288,all,34,16,2732,12,36,46844,0,0,0,0,0,D,5,Alveolar macrophage,43,16,8,8,8_1,AlveolarMac
D-1289,all,31,21,3434,95,20,56957,0,0,0,0,0,D,9,T regulatory cell,39,21,7,7,7_2,PatrolMac
D-1290,all,58,23,2123,1334,17,87849,0,0,0,0,0,D,36,Pericyte,52,23,5,5,5_1,Pericyte
D-1293,all,22,12,2995,137,26,37950,0,0,0,0,0,D,5,Ciliated cell,38,12,2,2,2_6,pDC
D-1294,all,21,13,2106,1685,18,93409,0,0,0,0,0,D,3,Capillary 2 cell,38,12,2,2,2_1,Capillary
D-1296,all,52,23,2023,583,37,59241,0,0,0,0,0,D,31,Pericyte,50,23,5,5,5_1,Pericyte
D-1297,all,31,20,1995,1658,19,144022,0,0,0,0,0,D,12,Secondary crest myofibroblast,41,21,3,3,3_1,SMC
D-1299,all,67,22,2505,1312,22,70611,0,0,0,0,0,D,35,Alveolar type 2 cell,55,23,3,3,3_1,SMC
D-1301,all,48,24,3629,913,37,91571,0,0,0,0,0,D,14,Capillary 1 cell,48,24,2,2,2_3,Vein
D-1302,all,8,4,1982,1896,29,38878,0,0,0,0,0,D,4,Proliferative mesenchymal progenitor cell,30,5,3,3,3_1,SMC
D-1303,all,58,27,2323,1845,17,89903,0,0,0,0,0,D,21,Capillary 1 cell,55,29,2,2,2_5,DC
D-1305,all,40,22,2210,1818,13,80469,0,0,0,0,0,D,2,Pericyte,42,22,5,5,5_3,Pericyte
D-1308,all,54,32,2992,396,23,121269,0,0,0,0,0,D,3,Arterial endothelial cell,53,32,7,7,7_2,PatrolMac
D-1312,all,64,13,3458,1651,12,42587,60,60,0,1,0,D,51,Sox9+/Id2+ epithelial cell,51,13,1,1,1_1,AT2
D-1314,all,50,31,2468,1778,22,78297,0,0,0,0,0,D,9,Alveolar type 1 cell,51,32,3,3,3_1,SMC
D-1316,all,12,11,2448,730,35,30834,0,0,0,0,0,D,2,Alveolar fibroblast 1,32,11,1,1,1_5_4,pDC
D-1318,all,72,34,2327,1059,25,84528,0,0,0,0,0,D,10,Inflammatory monocyte,52,35,2,2,2_2,InflamMac
D-1319,all,25,11,3686,959,38,29943,0,0,0,0,0,D,14,Alveolar type 2 cell,46,11,7,7,7_3,Tcell (CD8)
D-1320,all,43,24,3040,235,24,46438,0,0,0,0,0,D,3,Pericyte,43,24,5,5,5_1,Pericyte
D-1321,all,32,14,3216,621,34,29995,0,0,0,0,0,D,6,CD8+ T cell,42,14,7,7,7_2,PatrolMac
D-1323,all,40,21,3337,216,7,48401,0,0,0,0,0,D,6,Proliferative mesenchymal progenitor cell,42,22,3,3,3_1,SMC
D-1324,all,16,15,3034,95,20,30681,0,0,0,0,0,D,4,Proliferative mesenchymal progenitor cell,38,16,3,3,3_1,SMC
D-1325,all,32,18,2104,1409,33,64422,0,0,0,0,0,D,3,Capillary 1 cell,42,18,2,2,2_1,Capillary
D-1327,all,36,22,3363,167,10,76191,0,0,0,0,0,D,11,Vascular smooth muscle cell,40,22,5,5,5_1,Pericyte
D-1328,all,57,30,3506,973,33,55368,0,0,0,0,0,D,12,Pericyte,54,30,5,5,5_1,Pericyte
D-1330,all,30,11,2381,1530,37,23613,0,0,0,0,0,D,3,Alveolar type 1 cell,43,11,6,6,6,AT1
D-1334,all,26,13,3769,706,12,38463,0,0,0,0,0,D,12,Pericyte,44,13,3,3,3_4,AdventitialFib
D-1339,all,40,15,3009,309,30,38631,0,0,0,0,0,D,27,Alveolar fibroblast 1,45,16,3,3,3_1,SMC
D-1341,all,7,6,1828,1204,24,15903,0,0,0,0,0,D,5,Pericyte,23,9,5,5,5_1,Pericyte
D-1344,all,12,10,1828,266,18,18560,0,0,0,0,0,D,3,B cell,28,11,2,2,2_1,Capillary
D-1345,all,15,11,2064,1813,30,46530,0,0,0,0,0,D,3,Alveolar fibroblast 1,29,11,7,7,7_4,PatrolMac
D-1355,all,68,34,2574,14,23,124825,0,0,0,0,0,D,14,Inflammatory monocyte,56,34,2,2,2_6,pDC
D-1369,all,45,11,3491,363,16,32939,0,0,0,0,0,D,31,Sox9+/Id2+ epithelial cell,47,11,1,1,1_1,AT2
D-1372,all,33,19,2528,2613,34,64296,0,0,0,0,0,D,10,Pericyte,40,19,5,5,5_1,Pericyte
D-1373,all,33,19,2597,2888,26,52472,1077,0,1077,0,1,D,7,Alveolar macrophage,41,19,8,8,8_1,AlveolarMac
D-1375,all,26,17,2418,3651,33,48597,0,0,0,0,0,D,7,Pericyte,47,17,5,5,5_1,Pericyte
D-1376,all,41,26,3139,3450,23,80540,0,0,0,0,0,D,18,Innate lymphoid cell,43,28,2,2,2_5,DC
D-1378,all,51,28,3312,3356,20,84674,0,0,0,0,0,D,12,Pericyte,51,28,5,5,5_3,Pericyte
D-1379,all,53,24,2957,2866,33,67253,7884,2409,5475,0.3055556,0.6944444,D,5,Alveolar fibroblast 1,51,25,1,1,1_4_1,AlveolarFib
D-1380,all,23,12,2544,2456,33,65763,0,0,0,0,0,D,13,Pericyte,40,12,5,5,5_1,Pericyte
D-1381,all,10,6,2095,3164,8,33734,0,0,0,0,0,D,5,Alveolar type 1 cell,21,6,5,5,5_3,Pericyte
D-1382,all,54,36,2187,3786,18,59003,0,0,0,0,0,D,16,Interstitial macrophage,54,36,8,8,8_3,InterstitialMac
D-1383,all,40,23,3546,2708,15,89014,0,0,0,0,0,D,7,Chondrocyte,43,23,2,2,2_6,pDC
D-1384,all,18,13,2330,3537,37,36939,0,0,0,0,0,D,4,Alveolar type 1 cell,37,13,6,6,6,AT1
D-1385,all,24,13,2747,2079,9,37957,0,0,0,0,0,D,12,Secondary crest myofibroblast,42,14,3,3,3_1,SMC
D-1386,all,101,44,2953,3063,28,77989,0,0,0,0,0,D,15,Alveolar fibroblast 1,60,37,1,1,1_5_2,AlveolarFib
D-1387,all,81,32,2700,1960,27,72084,0,0,0,0,0,D,44,Alveolar fibroblast 1,57,32,1,1,1_5_1,LymphaticEndo
D-1388,all,41,25,3065,3434,14,56728,0,0,0,0,0,D,18,Arterial endothelial cell,42,25,2,2,2_4,Artery
D-1390,all,23,14,3697,2498,29,84204,0,0,0,0,0,D,9,Pericyte,39,14,5,5,5_1,Pericyte
D-1392,all,35,25,2620,3315,28,66214,0,0,0,0,0,D,11,Vascular smooth muscle cell,39,25,5,5,5_1,Pericyte
D-1393,all,24,13,2988,2785,11,18414,166,0,166,0,1,D,10,Capillary 1 cell,42,13,2,2,2_3,Vein
D-1394,all,114,36,3186,2755,19,82152,678351,252946,532362,0.3220978,0.6779022,D,18,Sox9+/Id2+ epithelial cell,47,19,1,1,1_3,AT2
D-1395,all,33,21,3717,2722,11,62227,0,0,0,0,0,D,8,CD8+ T cell,42,21,7,7,7_2,PatrolMac
D-1396,all,43,23,3659,3198,12,57046,0,0,0,0,0,D,15,Alveolar fibroblast 1,45,22,1,1,1_5_1,LymphaticEndo
D-1397,all,23,5,2172,2999,13,22786,0,0,0,0,0,D,21,Alveolar type 2 cell,44,5,1,1,1_1,AT2
D-1398,all,34,22,2712,2607,29,66203,0,0,0,0,0,D,9,Sox9+/Id2+ epithelial cell,43,22,1,1,1_3,AT2
D-1400,all,65,35,2558,2283,27,93491,0,0,0,0,0,D,11,Alveolar macrophage,58,35,8,8,8_1,AlveolarMac
D-1401,all,29,18,2308,2045,9,34224,0,0,0,0,0,D,2,Venous endothelial cell,39,18,2,2,2_3,Vein
D-1402,all,26,13,2244,2014,12,54796,0,0,0,0,0,D,3,Neutrophil,41,13,2,2,2_6,pDC
D-1403,all,86,31,3004,2983,21,87117,159773,98776,65846,0.600017,0.399983,D,6,Vascular smooth muscle cell,60,31,2,2,2_3,Vein
D-1405,all,12,9,3673,3304,37,27616,0,0,0,0,0,D,2,B cell,33,9,9,9,9,Bcell
D-1406,all,44,28,3689,2141,13,79425,0,0,0,0,0,D,7,B cell,44,28,7,7,7_2,PatrolMac
D-1407,all,40,24,3085,3405,21,61212,0,0,0,0,0,D,11,Alveolar fibroblast 1,43,25,2,2,2_4,Artery
D-1408,all,93,31,3129,2828,13,76113,235010,72448,162562,0.3082762,0.6917238,D,17,Venous endothelial cell,59,30,2,2,2_3,Vein
D-1409,all,69,23,2854,2822,22,75378,85222,161,85061,0.001889184,0.9981108,D,13,Pericyte,55,23,5,5,5_1,Pericyte
D-1411,all,27,12,2305,3576,35,31040,0,0,0,0,0,D,3,Alveolar type 1 cell,44,12,6,6,6,AT1
D-1412,all,30,20,3011,2185,16,51497,0,0,0,0,0,D,6,Capillary 1 cell,40,21,2,2,2_2,InflamMac
D-1414,all,22,16,3116,2687,39,27472,3822,59,3822,0.01520227,0.9847977,D,4,Ciliated cell,42,16,1,1,1_5_4,pDC
D-1415,all,110,35,2919,3019,21,85154,121551,18713,102838,0.1539518,0.8460482,D,10,Alveolar fibroblast 1,52,21,1,1,1_5_1,LymphaticEndo
D-1416,all,92,15,3137,3554,9,41591,5766,6195,0,1,0,D,61,Alveolar type 2 cell,53,15,1,1,1_3,AT2
D-1417,all,25,13,3514,2786,26,56490,0,0,0,0,0,D,14,Alveolar type 1 cell,43,13,6,6,6,AT1
D-1419,all,75,35,2950,2714,32,80632,0,0,0,0,0,D,15,Interstitial macrophage,55,35,8,8,8_2,InterstitialMac
D-1420,all,31,25,3099,3189,30,58643,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,36,25,1,1,1_5_2,AlveolarFib
D-1422,all,52,34,2743,2307,31,88525,0,0,0,0,0,D,10,Inflammatory monocyte,49,33,2,2,2_1,Capillary
D-1423,all,34,11,3680,2303,24,35289,0,0,0,0,0,D,26,Alveolar type 2 cell,43,12,3,3,3_1,SMC
D-1424,all,20,15,2562,2875,12,47065,0,0,0,0,0,D,8,Capillary 1 cell,37,16,2,2,2_1,Capillary
D-1427,all,60,36,2169,2881,33,58600,0,0,0,0,0,D,16,Inflammatory monocyte,59,36,9,9,9,Bcell
D-1428,all,25,15,2860,2232,24,47213,0,0,0,0,0,D,11,Pericyte,42,15,2,2,2_6,pDC
D-1429,all,23,19,3676,2246,28,75967,0,0,0,0,0,D,6,B cell,41,19,9,9,9,Bcell
D-1430,all,96,20,2784,2151,32,63878,0,0,0,0,0,D,81,Alveolar type 2 cell,57,20,1,1,1_1,AT2
