orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
G-6266,all,29,21,9840,953,36,31738,0,0,0,0,0,G,5,Pericyte,37,21,5,5,5_1,Pericyte
G-6267,all,108,44,10403,646,13,70166,0,0,0,0,0,G,6,Alveolar fibroblast 1,52,32,1,1,1_5_2,AlveolarFib
G-6268,all,65,33,10980,692,31,77111,0,0,0,0,0,G,3,Inflammatory monocyte,57,34,2,2,2_2,InflamMac
G-6269,all,48,26,10238,667,38,48843,0,0,0,0,0,G,5,Pericyte,50,27,3,3,3_5,SMC
G-6272,all,82,37,10616,728,20,85425,0,0,0,0,0,G,8,Capillary 1 cell,60,37,2,2,2_6,pDC
G-6274,all,38,25,10105,771,24,36668,0,0,0,0,0,G,3,Sox9+/Id2+ epithelial cell,42,25,6,6,6,AT1
G-6275,all,37,20,9789,866,8,22585,0,0,0,0,0,G,16,Alveolar type 2 cell,42,20,1,1,1_1,AT2
G-6276,all,25,15,11122,843,23,47440,0,0,0,0,0,G,15,Ciliated cell,47,15,2,2,2_6,pDC
G-6277,all,87,51,9696,1406,34,69135,0,0,0,0,0,G,8,Alveolar macrophage,62,51,8,8,8_1,AlveolarMac
G-6282,all,47,22,10143,1504,38,31367,0,0,0,0,0,G,6,Alveolar type 1 cell,47,22,6,6,6,AT1
G-6283,all,129,24,11077,798,20,95202,0,0,0,0,0,G,94,Alveolar type 2 cell,48,12,1,1,1_3,AT2
G-6285,all,54,30,10557,64,14,52859,0,0,0,0,0,G,3,Sox9+/Id2+ epithelial cell,52,30,2,2,2_3,Vein
G-6292,all,55,28,9430,1270,37,27655,0,0,0,0,0,G,3,Natural killer cell,54,29,2,2,2_2,InflamMac
G-6294,all,18,12,10696,1646,24,35472,0,0,0,0,0,G,6,CD8+ T cell,38,12,2,2,2_1,Capillary
G-6295,all,190,33,9871,93,29,87045,12438,6649,5789,0.5345715,0.4654285,G,76,Alveolar type 2 cell,55,14,1,1,1_1,AT2
G-6296,all,81,42,9972,716,26,65886,0,0,0,0,0,G,4,Neutrophil,62,42,2,2,2_6,pDC
G-6297,all,85,45,10493,1405,34,87625,0,0,0,0,0,G,25,Alveolar fibroblast 1,62,45,2,2,2_4,Artery
G-6298,all,45,26,10835,1002,33,60834,0,0,0,0,0,G,6,Inflammatory monocyte,44,25,2,2,2_1,Capillary
G-6299,all,41,25,10526,1238,30,81051,0,0,0,0,0,G,7,Pericyte,41,25,5,5,5_1,Pericyte
G-6301,all,24,11,10192,595,22,19367,0,0,0,0,0,G,9,Sox9+/Id2+ epithelial cell,45,11,2,2,2_1,Capillary
G-6302,all,36,8,10055,723,40,17341,41926,40540,1386,0.9669418,0.03305825,G,27,Alveolar type 2 cell,45,8,1,1,1_1,AT2
G-6304,all,61,30,9631,1972,27,60424,0,0,0,0,0,G,31,Alveolar type 2 cell,55,30,1,1,1_1,AT2
G-6307,all,77,18,10481,643,31,44552,624,1025,0,1,0,G,47,Alveolar type 2 cell,54,18,1,1,1_3,AT2
G-6308,all,49,16,9745,1220,11,36794,0,0,0,0,0,G,29,Alveolar type 2 cell,49,16,1,1,1_1,AT2
G-6309,all,17,12,9333,1581,38,30358,0,0,0,0,0,G,2,Natural killer cell,35,13,1,1,1_6_2,Neutrophil
G-6311,all,26,15,10513,476,38,35742,0,0,0,0,0,G,10,Sox9+/Id2+ epithelial cell,49,15,6,6,6,AT1
G-6317,all,17,7,9387,1711,9,15857,0,0,0,0,0,G,5,CD8+ T cell,34,7,7,7,7_2,PatrolMac
G-6319,all,85,34,9753,481,25,66368,0,0,0,0,0,G,4,Innate lymphoid cell,57,35,2,2,2_5,DC
G-6320,all,21,12,10713,1594,21,44083,0,0,0,0,0,G,3,Arterial endothelial cell,40,13,2,2,2_4,Artery
G-6321,all,50,24,9616,1038,10,26973,0,0,0,0,0,G,11,Alveolar type 1 cell,50,24,6,6,6,AT1
G-6322,all,96,39,9706,1354,21,79468,0,0,0,0,0,G,30,Capillary 2 cell,61,38,2,2,2_2,InflamMac
G-6326,all,107,49,10721,215,29,94898,0,0,0,0,0,G,2,Alveolar type 1 cell,53,30,6,6,6,AT1
G-6327,all,124,46,10977,148,33,75417,0,0,0,0,0,G,8,Alveolar type 1 cell,42,21,3,3,3_6,SCMF
G-6328,all,56,30,9877,40,19,67344,0,0,0,0,0,G,5,Inflammatory monocyte,55,30,5,5,5_3,Pericyte
G-6329,all,64,30,10724,496,28,94635,0,0,0,0,0,G,5,Alveolar type 1 cell,56,30,6,6,6,AT1
G-6331,all,69,30,10938,856,30,85613,0,0,0,0,0,G,6,Capillary 1 cell,55,30,2,2,2_1,Capillary
G-6333,all,24,17,10082,1841,19,72179,0,0,0,0,0,G,2,Alveolar fibroblast 1,45,18,3,3,3_5,SMC
G-6334,all,46,28,9804,1935,20,112824,0,0,0,0,0,G,10,Pericyte,46,28,5,5,5_1,Pericyte
G-6335,all,16,16,10751,713,13,42277,0,0,0,0,0,G,2,Capillary 1 cell,33,16,2,2,2_3,Vein
G-6336,all,53,23,9798,369,22,56591,0,0,0,0,0,G,3,B cell,52,23,9,9,9,Bcell
G-6337,all,56,28,9521,960,35,44821,0,0,0,0,0,G,14,Sox9+/Id2+ epithelial cell,53,28,7,7,7_3,Tcell (CD8)
G-6342,all,58,34,10228,1273,13,73876,0,0,0,0,0,G,3,Proliferative mesenchymal progenitor cell,54,34,2,2,2_1,Capillary
G-6343,all,107,47,9668,1152,21,92494,0,0,0,0,0,G,15,Capillary 1 cell,56,35,2,2,2_2,InflamMac
G-6344,all,101,43,9944,1327,23,79852,0,0,0,0,0,G,9,Venous endothelial cell,65,40,1,1,1_5_1,LymphaticEndo
G-6345,all,101,34,11042,874,16,76642,0,0,0,0,0,G,7,Alveolar type 1 cell,54,30,6,6,6,AT1
G-6347,all,33,15,10807,1679,18,64915,0,0,0,0,0,G,18,Secondary crest myofibroblast,43,16,3,3,3_1,SMC
G-6350,all,107,51,10558,1338,23,112502,0,0,0,0,0,G,8,Alveolar fibroblast 1,57,37,1,1,1_5_2,AlveolarFib
G-6351,all,70,31,9796,317,22,63432,370,0,370,0,1,G,16,Alveolar type 2 cell,53,31,1,1,1_1,AT2
G-6354,all,135,58,10568,1048,16,115729,0,0,0,0,0,G,21,Capillary 1 cell,42,28,7,7,7_2,PatrolMac
G-6355,all,38,23,10757,1660,28,52084,0,0,0,0,0,G,17,Alveolar type 2 cell,43,23,1,1,1_3,AT2
G-6356,all,189,54,10064,800,21,122008,0,270,0,1,0,G,49,Alveolar type 1 cell,53,28,6,6,6,AT1
G-6357,all,74,36,10186,723,39,36653,0,0,0,0,0,G,3,Alveolar fibroblast 1,58,36,9,9,9,Bcell
G-6359,all,26,13,9367,1732,13,22651,0,0,0,0,0,G,17,Alveolar type 2 cell,47,13,1,1,1_3,AT2
G-6360,all,68,42,10403,388,26,60066,0,0,0,0,0,G,4,Inflammatory monocyte,63,42,1,1,1_5_2,AlveolarFib
G-6362,all,32,16,9963,605,9,22824,69158,50879,18279,0.7356922,0.2643078,G,12,Sox9+/Id2+ epithelial cell,42,16,1,1,1_1,AT2
G-6363,all,103,40,9594,1421,21,81045,0,0,0,0,0,G,9,Inflammatory monocyte,57,32,2,2,2_6,pDC
G-6364,all,164,25,9943,881,11,40436,605457,443603,281115,0.6121043,0.3878957,G,59,Alveolar type 2 cell,52,9,1,1,1_3,AT2
G-6366,all,42,26,9966,1265,34,45092,0,0,0,0,0,G,2,Proliferative mesenchymal progenitor cell,44,27,3,3,3_1,SMC
G-6367,all,33,21,10378,146,9,33974,0,0,0,0,0,G,2,Capillary 1 cell,39,20,2,2,2_1,Capillary
G-6368,all,74,40,9855,217,25,86082,114,0,114,0,1,G,8,Sox9+/Id2+ epithelial cell,58,40,2,2,2_6,pDC
G-6369,all,95,51,10188,805,19,74324,0,0,0,0,0,G,16,Pericyte,66,51,5,5,5_1,Pericyte
G-6370,all,144,39,9500,1114,15,59169,0,0,0,0,0,G,86,Alveolar type 2 cell,47,16,1,1,1_1,AT2
G-6371,all,24,18,9278,217,9,18690,0,0,0,0,0,G,2,Alveolar fibroblast 1,43,18,1,1,1_5_2,AlveolarFib
G-6373,all,107,45,9755,1316,27,73002,0,0,0,0,0,G,5,Inflammatory monocyte,46,25,2,2,2_2,InflamMac
G-6374,all,58,30,9746,396,8,38318,0,0,0,0,0,G,4,Alveolar fibroblast 1,56,30,2,2,2_6,pDC
G-6375,all,34,22,10948,64,32,43134,0,0,0,0,0,G,2,B cell,42,23,1,1,1_4_1,AlveolarFib
G-6376,all,27,18,10745,1598,24,64689,0,0,0,0,0,G,2,Arterial endothelial cell,43,18,2,2,2_4,Artery
G-6377,all,14,11,9687,1288,13,20940,0,0,0,0,0,G,3,B cell,30,11,2,2,2_1,Capillary
G-6378,all,16,9,9725,1318,23,16675,0,0,0,0,0,G,7,Alveolar type 2 cell,38,10,2,2,2_2,InflamMac
G-6380,all,79,24,10120,162,24,48784,6729,2603,4742,0.3543907,0.6456093,G,18,Alveolar type 2 cell,55,24,1,1,1_3,AT2
G-6383,all,60,33,11041,666,31,97211,0,0,0,0,0,G,10,Alveolar type 1 cell,56,33,6,6,6,AT1
G-6385,all,39,23,10708,126,39,46040,0,0,0,0,0,G,2,Alveolar fibroblast 1,42,23,3,3,3_4,AdventitialFib
G-6387,all,120,55,9774,681,28,91424,0,0,0,0,0,G,27,Capillary 2 cell,42,27,2,2,2_1,Capillary
G-6388,all,25,20,10341,475,10,37149,0,0,0,0,0,G,7,Inflammatory monocyte,44,20,9,9,9,Bcell
G-6390,all,77,39,10646,502,26,93142,653,0,653,0,1,G,6,Capillary 1 cell,56,38,2,2,2_1,Capillary
G-6391,all,165,55,10027,828,15,99696,1057,51,736,0.06480305,0.935197,G,21,Alveolar type 1 cell,49,29,6,6,6,AT1
G-6395,all,176,42,10086,144,31,88854,76311,12578,63117,0.1661669,0.8338331,G,34,Alveolar type 2 cell,50,15,1,1,1_3,AT2
G-6398,all,109,39,10672,855,15,73765,0,0,0,0,0,G,60,Alveolar type 2 cell,54,30,1,1,1_3,AT2
G-6400,all,57,15,11050,170,18,29111,0,0,0,0,0,G,41,Sox9+/Id2+ epithelial cell,51,15,1,1,1_3,AT2
G-6403,all,13,12,11148,851,28,39884,0,0,0,0,0,G,2,Sox9+/Id2+ epithelial cell,30,12,2,2,2_3,Vein
G-6405,all,43,29,10390,1256,36,36736,0,0,0,0,0,G,3,Arterial endothelial cell,44,29,2,2,2_4,Artery
G-6406,all,94,21,10466,673,33,42599,2402,2001,0,1,0,G,55,Alveolar type 2 cell,56,20,1,1,1_1,AT2
G-6407,all,48,21,10733,1516,15,56321,0,0,0,0,0,G,20,Sox9+/Id2+ epithelial cell,48,21,1,1,1_1,AT2
G-6408,all,40,24,10292,920,26,52832,0,0,0,0,0,G,11,Pericyte,42,24,5,5,5_1,Pericyte
G-6410,all,12,9,10219,96,30,23247,0,0,0,0,0,G,2,Proliferative mesenchymal progenitor cell,33,9,5,5,5_1,Pericyte
G-6414,all,63,27,10154,168,17,51127,1912,0,1912,0,1,G,8,Sox9+/Id2+ epithelial cell,55,27,1,1,1_3,AT2
G-6415,all,71,12,9882,1383,10,26814,0,0,0,0,0,G,64,Alveolar type 2 cell,51,12,1,1,1_3,AT2
G-6418,all,76,40,9422,1176,17,46085,0,0,0,0,0,G,2,Mesothelial cell,58,40,3,3,3_3,AdventitialFib
G-6422,all,40,17,9834,1147,16,36827,0,0,0,0,0,G,5,Capillary 1 cell,44,17,2,2,2_3,Vein
G-6424,all,169,53,9898,849,18,90745,166,0,166,0,1,G,15,Alveolar type 1 cell,46,22,8,8,8_1,AlveolarMac
G-6425,all,22,12,10713,1022,38,21210,0,0,0,0,0,G,2,Proliferative mesenchymal progenitor cell,40,13,3,3,3_1,SMC
G-6428,all,21,16,9986,751,18,43219,0,0,0,0,0,G,3,B cell,38,16,9,9,9,Bcell
G-6429,all,43,16,11054,40,14,50510,0,0,0,0,0,G,21,B cell,45,16,1,1,1_1,AT2
G-6431,all,36,18,9814,844,15,23710,0,0,0,0,0,G,22,B cell,41,18,9,9,9,Bcell
G-6433,all,50,28,9867,1808,25,115864,0,0,0,0,0,G,2,Alveolar fibroblast 1,53,29,1,1,1_5_2,AlveolarFib
G-6438,all,44,26,9553,1947,31,87508,0,0,0,0,0,G,5,Natural killer cell,49,28,2,2,2_5,DC
G-6440,all,88,35,10068,762,35,43479,0,0,0,0,0,G,7,Mesothelial cell,58,33,6,6,6,AT1
G-6443,all,76,31,9918,135,18,88324,0,0,0,0,0,G,8,Capillary 1 cell,51,31,2,2,2_3,Vein
G-6444,all,87,43,10770,1690,24,95272,0,0,0,0,0,G,20,Interstitial macrophage,60,42,3,3,3_1,SMC
G-6445,all,78,39,9911,1308,26,87003,0,0,0,0,0,G,11,Alveolar fibroblast 1,58,40,2,2,2_1,Capillary
G-6446,all,21,15,10278,612,20,98174,0,0,0,0,0,G,4,Endothelial progenitor cell,41,15,2,2,2_6,pDC
G-6447,all,48,32,9452,1496,20,69298,0,0,0,0,0,G,3,B cell,48,32,7,7,7_2,PatrolMac
G-6448,all,21,13,9611,923,6,24275,0,0,0,0,0,G,2,Pericyte,38,13,5,5,5_3,Pericyte
G-6449,all,45,23,10979,955,38,71436,0,0,0,0,0,G,3,Capillary 1 cell,46,23,2,2,2_3,Vein
G-6451,all,172,34,9906,1184,13,96757,0,0,0,0,0,G,113,Alveolar type 2 cell,48,16,1,1,1_1,AT2
G-6453,all,88,30,9709,1198,12,67751,0,0,0,0,0,G,59,Alveolar type 2 cell,58,28,1,1,1_1,AT2
G-6460,all,123,50,9997,782,18,118654,0,0,0,0,0,G,13,Arterial endothelial cell,45,24,2,2,2_3,Vein
G-6462,all,23,13,10349,162,6,30076,0,0,0,0,0,G,4,Alveolar fibroblast 1,44,14,3,3,3_1,SMC
G-6463,all,136,50,9629,796,23,117512,0,0,0,0,0,G,19,Arterial endothelial cell,49,27,3,3,3_5,SMC
G-6465,all,45,24,10459,320,14,39505,0,0,0,0,0,G,4,Pericyte,46,24,2,2,2_6,pDC
G-6466,all,29,16,9624,1934,19,54741,0,0,0,0,0,G,11,Pericyte,40,16,5,5,5_3,Pericyte
G-6467,all,49,20,9703,1242,13,38642,0,0,0,0,0,G,27,Alveolar type 2 cell,49,20,2,2,2_6,pDC
G-6471,all,62,32,9875,1123,19,47338,0,0,0,0,0,G,6,Capillary 1 cell,52,32,2,2,2_3,Vein
G-6473,all,50,28,9560,1004,26,46458,0,0,0,0,0,G,3,Inflammatory monocyte,51,29,3,3,3_5,SMC
G-6474,all,44,21,11021,62,17,58174,0,0,0,0,0,G,20,Capillary 2 cell,45,21,1,1,1_1,AT2
G-6475,all,66,35,10054,1552,31,72698,0,0,0,0,0,G,8,Arterial endothelial cell,58,35,2,2,2_4,Artery
G-6479,all,189,54,10757,266,27,108596,0,0,0,0,0,G,102,Alveolar type 2 cell,51,24,1,1,1_1,AT2
G-6482,all,23,10,10684,924,15,10221,0,0,0,0,0,G,16,Arterial endothelial cell,44,11,2,2,2_4,Artery
G-6483,all,25,16,11110,816,20,60504,0,0,0,0,0,G,10,Inflammatory monocyte,46,16,2,2,2_6,pDC
G-6486,all,22,12,9583,1026,7,18210,0,0,0,0,0,G,2,Natural killer cell,41,13,2,2,2_2,InflamMac
G-6487,all,158,65,10126,801,23,111564,0,0,0,0,0,G,10,Interstitial macrophage,46,29,8,8,8_1,AlveolarMac
G-6491,all,30,18,9686,677,37,36903,0,0,0,0,0,G,3,Alveolar fibroblast 1,39,19,1,1,1_5_2,AlveolarFib
G-6493,all,10,4,9550,1462,7,6713,0,0,0,0,0,G,6,Sox9+/Id2+ epithelial cell,35,4,1,1,1_1,AT2
G-6494,all,69,33,9583,975,26,44232,0,0,0,0,0,G,2,Endothelial progenitor cell,56,33,2,2,2_6,pDC
G-6495,all,44,8,9748,1966,33,40025,0,0,0,0,0,G,39,Sox9+/Id2+ epithelial cell,47,8,1,1,1_1,AT2
G-6498,all,31,13,11150,161,39,23754,0,0,0,0,0,G,2,Venous endothelial cell,40,14,1,1,1_5_2,AlveolarFib
G-6500,all,146,36,9490,1146,16,68488,0,0,0,0,0,G,90,Alveolar type 2 cell,47,18,1,1,1_3,AT2
G-6503,all,70,44,10335,94,24,87443,0,0,0,0,0,G,3,Innate lymphoid cell,55,45,1,1,1_5_2,AlveolarFib
G-6504,all,73,38,9771,1746,21,93269,0,0,0,0,0,G,7,Natural killer cell,57,39,2,2,2_2,InflamMac
G-6506,all,19,6,10717,913,13,14253,0,0,0,0,0,G,13,Sox9+/Id2+ epithelial cell,43,6,1,1,1_1,AT2
G-6507,all,56,27,10605,814,33,49512,0,0,0,0,0,G,2,Alveolar type 1 cell,53,27,6,6,6,AT1
G-6512,all,20,13,10283,561,14,24980,0,0,0,0,0,G,4,Endothelial progenitor cell,38,13,2,2,2_6,pDC
G-6513,all,125,45,9821,896,17,79542,0,0,0,0,0,G,10,Inflammatory monocyte,44,19,7,7,7_2,PatrolMac
G-6514,all,173,54,10515,423,21,115074,0,0,0,0,0,G,65,Alveolar type 2 cell,46,24,1,1,1_1,AT2
G-6517,all,164,31,9984,881,10,44838,1337034,603185,563381,0.5170603,0.4829397,G,41,Alveolar type 2 cell,51,12,1,1,1_3,AT2
G-6519,all,17,9,10142,841,6,13436,0,0,0,0,0,G,3,Capillary 1 cell,35,9,8,8,8_3,InterstitialMac
G-6520,all,22,11,10586,89,16,18736,0,0,0,0,0,G,4,Inflammatory monocyte,41,12,2,2,2_2,InflamMac
G-6521,all,32,16,9412,1239,38,23997,0,0,0,0,0,G,3,Capillary 2 cell,43,17,2,2,2_2,InflamMac
G-6524,all,14,8,9552,940,4,5322,0,0,0,0,0,G,7,Sox9+/Id2+ epithelial cell,34,8,1,1,1_1,AT2
G-6525,all,69,27,10453,529,34,26940,0,0,0,0,0,G,7,Neutrophil,54,27,3,3,3_6,SCMF
G-6526,all,12,4,9408,1727,9,14741,0,0,0,0,0,G,7,Alveolar type 2 cell,36,4,1,1,1_1,AT2
G-6528,all,104,39,10227,797,22,63846,0,0,0,0,0,G,6,Sox9+/Id2+ epithelial cell,59,32,5,5,5_3,Pericyte
G-6535,all,6,5,10578,722,4,6182,0,0,0,0,0,G,2,Capillary 1 cell,30,7,2,2,2_1,Capillary
G-6536,all,39,15,9956,933,15,20178,33723,0,33723,0,1,G,6,Capillary 1 cell,45,16,2,2,2_1,Capillary
G-6538,all,35,10,9687,1329,8,17674,0,0,0,0,0,G,25,Alveolar type 2 cell,46,10,1,1,1_1,AT2
G-6543,all,80,44,9685,3439,25,84653,0,0,0,0,0,G,18,Secondary crest myofibroblast,59,45,3,3,3_2,SMC
G-6545,all,54,28,9961,2535,33,54157,0,0,0,0,0,G,10,Innate lymphoid cell,54,29,2,2,2_2,InflamMac
G-6547,all,81,36,10143,2325,30,69904,0,0,0,0,0,G,8,Alveolar type 1 cell,58,36,2,2,2_1,Capillary
G-6549,all,39,9,10068,3748,29,32041,0,0,0,0,0,G,33,Alveolar type 2 cell,46,9,1,1,1_1,AT2
G-6551,all,109,48,9825,3395,19,84752,0,0,0,0,0,G,36,Pericyte,61,39,5,5,5_1,Pericyte
G-6552,all,55,30,9915,2516,32,52196,0,0,0,0,0,G,9,Alveolar fibroblast 1,54,30,1,1,1_5_1,LymphaticEndo
G-6553,all,65,26,10996,2942,23,71846,0,0,0,0,0,G,19,Pericyte,52,26,5,5,5_1,Pericyte
G-6555,all,32,19,11153,2831,36,38305,0,0,0,0,0,G,3,Capillary 1 cell,39,19,2,2,2_1,Capillary
G-6556,all,112,28,9958,3254,13,39673,0,0,0,0,0,G,14,Alveolar type 1 cell,47,14,6,6,6,AT1
G-6557,all,135,35,9554,3670,16,85815,0,0,0,0,0,G,25,Alveolar type 1 cell,47,18,6,6,6,AT1
G-6558,all,51,36,11011,3262,29,81247,0,0,0,0,0,G,6,Capillary 1 cell,50,35,2,2,2_1,Capillary
G-6559,all,146,37,10091,3794,29,82601,0,0,0,0,0,G,52,Alveolar fibroblast 1,50,18,2,2,2_4,Artery
G-6561,all,78,39,11117,3672,26,69182,0,0,0,0,0,G,28,Capillary 1 cell,58,39,4,4,4_1_2,CiliatedEpi
G-6563,all,65,30,9359,2479,21,66680,0,0,0,0,0,G,10,Pericyte,55,30,5,5,5_3,Pericyte
G-6565,all,25,14,10970,2652,10,23258,0,0,0,0,0,G,3,Endothelial progenitor cell,44,14,8,8,8_1,AlveolarMac
G-6566,all,52,17,10264,3755,19,21198,0,0,0,0,0,G,32,Alveolar type 2 cell,50,17,1,1,1_1,AT2
G-6567,all,86,41,9488,2595,34,72040,0,0,0,0,0,G,7,Inflammatory monocyte,61,41,2,2,2_2,InflamMac
G-6568,all,34,23,9388,2510,25,41262,0,0,0,0,0,G,3,Capillary 2 cell,43,24,2,2,2_2,InflamMac
G-6569,all,58,13,9413,2848,25,42118,0,0,0,0,0,G,50,Alveolar type 2 cell,50,13,1,1,1_1,AT2
G-6570,all,19,14,9704,2850,10,37439,0,0,0,0,0,G,3,Capillary 1 cell,40,15,2,2,2_2,InflamMac
G-6571,all,29,20,9770,3692,17,40169,0,0,0,0,0,G,8,Sox9+/Id2+ epithelial cell,38,20,1,1,1_1,AT2
G-6572,all,126,29,9914,3584,16,80197,0,0,0,0,0,G,24,Alveolar type 1 cell,49,18,6,6,6,AT1
G-6574,all,46,21,11053,2782,36,42309,0,0,0,0,0,G,3,Alveolar macrophage,47,21,2,2,2_1,Capillary
G-6575,all,27,12,10616,3568,17,41827,0,0,0,0,0,G,14,Pericyte,43,12,5,5,5_1,Pericyte
G-6579,all,36,24,9687,2912,34,34049,0,0,0,0,0,G,13,Pericyte,39,24,5,5,5_3,Pericyte
G-6580,all,54,32,11151,2595,24,65450,0,0,0,0,0,G,3,Innate lymphoid cell,53,32,6,6,6,AT1
G-6582,all,15,12,9393,3628,37,28885,0,0,0,0,0,G,3,Pericyte,32,12,5,5,5_1,Pericyte
G-6583,all,29,20,10682,3559,16,61509,0,0,0,0,0,G,9,Inflammatory monocyte,37,20,3,3,3_1,SMC
G-6584,all,122,50,9515,2468,12,93025,0,0,0,0,0,G,30,Alveolar macrophage,43,21,8,8,8_1,AlveolarMac
G-6585,all,65,28,11100,2705,21,68555,0,0,0,0,0,G,13,Arterial endothelial cell,53,28,2,2,2_4,Artery
G-6586,all,69,36,9849,2033,32,70904,0,0,0,0,0,G,12,Alveolar fibroblast 1,59,35,1,1,1_5_1,LymphaticEndo
G-6587,all,125,44,9799,2492,13,96092,0,0,0,0,0,G,26,Alveolar fibroblast 1,44,23,1,1,1_5_1,LymphaticEndo
G-6588,all,79,24,9830,2589,18,58357,0,0,0,0,0,G,44,Alveolar type 2 cell,55,24,1,1,1_1,AT2
G-6590,all,74,32,9911,3281,18,86240,0,0,0,0,0,G,11,Alveolar fibroblast 1,53,33,1,1,1_4_3,AlveolarFib
G-6591,all,39,23,9745,3645,31,60189,0,0,0,0,0,G,13,Inflammatory monocyte,42,23,9,9,9,Bcell
G-6592,all,69,22,10137,2500,17,41885,0,0,0,0,0,G,47,Alveolar fibroblast 1,55,22,1,1,1_1,AT2
G-6593,all,34,19,10807,2990,12,75211,0,0,0,0,0,G,8,Secondary crest myofibroblast,43,19,7,7,7_3,Tcell (CD8)
G-6594,all,20,15,9988,3667,25,43024,0,0,0,0,0,G,2,Alveolar fibroblast 1,38,15,3,3,3_4,AdventitialFib
G-6597,all,73,38,9380,2663,20,83085,0,0,0,0,0,G,17,Pericyte,53,38,5,5,5_1,Pericyte
G-6599,all,175,48,10028,2136,29,77924,0,0,0,0,0,G,44,Alveolar type 1 cell,49,23,6,6,6,AT1
G-6601,all,112,36,9832,2187,22,99300,0,0,0,0,0,G,18,Alveolar type 1 cell,46,20,6,6,6,AT1
G-6602,all,29,13,9964,1983,27,51984,0,0,0,0,0,G,3,Venous endothelial cell,41,13,2,2,2_3,Vein
G-6603,all,86,39,9752,2435,13,80230,0,0,0,0,0,G,12,Venous endothelial cell,58,39,1,1,1_5_2,AlveolarFib
G-6604,all,32,6,9688,3669,12,16265,0,0,0,0,0,G,31,Alveolar type 2 cell,44,6,1,1,1_3,AT2
G-6606,all,174,71,9561,2871,31,138796,0,0,0,0,0,G,22,Alveolar type 1 cell,48,33,6,6,6,AT1
G-6608,all,20,9,10076,2275,12,26923,0,0,0,0,0,G,3,Alveolar type 1 cell,41,9,6,6,6,AT1
G-6609,all,68,26,10409,3480,23,91226,0,0,0,0,0,G,13,Alveolar fibroblast 1,53,27,1,1,1_4_3,AlveolarFib
G-6610,all,76,35,9316,2672,32,69078,0,0,0,0,0,G,19,Venous endothelial cell,57,36,2,2,2_2,InflamMac
G-6611,all,55,25,10955,2950,25,68504,0,0,0,0,0,G,22,Sox9+/Id2+ epithelial cell,52,25,2,2,2_1,Capillary
G-6615,all,44,9,10830,3447,39,33061,0,0,0,0,0,G,38,Sox9+/Id2+ epithelial cell,47,9,1,1,1_1,AT2
G-6616,all,76,17,9735,2995,36,34078,0,0,0,0,0,G,61,Alveolar type 2 cell,52,18,3,3,3_1,SMC
G-6617,all,33,19,9276,3623,22,64835,0,0,0,0,0,G,2,Proliferative mesenchymal progenitor cell,43,20,3,3,3_1,SMC
G-6618,all,58,27,10981,2598,22,69553,0,0,0,0,0,G,14,Inflammatory monocyte,54,27,7,7,7_4,PatrolMac
G-6619,all,178,68,9677,2647,34,117745,0,0,0,0,0,G,34,Alveolar fibroblast 1,51,33,2,2,2_4,Artery
G-6620,all,37,15,11077,3323,8,35360,164,0,164,0,1,G,10,Arterial endothelial cell,44,16,1,1,1_4_3,AlveolarFib
G-6622,all,246,27,10657,3708,23,69787,0,0,0,0,0,G,222,Ciliated cell,42,27,4,4,4_2,CiliatedEpi
G-6627,all,67,30,10875,3510,17,91168,0,0,0,0,0,G,19,Pericyte,56,30,5,5,5_1,Pericyte
G-6630,all,77,33,9866,2489,24,92102,0,0,0,0,0,G,5,Inflammatory monocyte,54,33,5,5,5_3,Pericyte
G-6631,all,29,10,10083,2172,34,32115,0,0,0,0,0,G,5,Neutrophil,40,11,1,1,1_4_3,AlveolarFib
G-6634,all,243,23,10986,3562,18,52862,0,0,0,0,0,G,209,Secretory cell,57,5,4,4,4_2,ClubEpi
G-6636,all,11,7,10844,3319,4,14049,0,0,0,0,0,G,4,CD8+ T cell,29,8,2,2,2_2,InflamMac
G-6639,all,87,17,10502,3717,14,49552,0,0,0,0,0,G,30,Alveolar type 1 cell,54,17,6,6,6,AT1
G-6640,all,186,16,10532,3729,12,43447,635,0,635,0,1,G,168,Capillary 1 cell,42,16,4,4,4_2,CiliatedEpi
G-6643,all,14,10,9361,3581,35,35487,0,0,0,0,0,G,6,Alveolar fibroblast 1,32,10,1,1,1_5_1,LymphaticEndo
G-6644,all,101,26,10576,3479,22,82315,0,0,0,0,0,G,69,Alveolar type 2 cell,55,22,1,1,1_1,AT2
G-6648,all,19,10,9732,3162,36,68027,52,0,52,0,1,G,4,Sox9+/Id2+ epithelial cell,38,12,2,2,2_5,DC
G-6649,all,26,21,9861,2769,32,44014,0,0,0,0,0,G,3,Alveolar type 1 cell,49,21,5,5,5_3,Pericyte
G-6650,all,109,54,10703,2937,17,77009,0,0,0,0,0,G,22,Ciliated cell,51,35,2,2,2_2,InflamMac
G-6651,all,66,29,10471,3756,21,52253,0,0,0,0,0,G,10,CD4+ T cell,54,29,7,7,7_2,PatrolMac
G-6652,all,42,21,10957,2625,19,51840,0,0,0,0,0,G,9,Alveolar macrophage,42,21,8,8,8_1,AlveolarMac
