orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
H-4563,all,11,6,6155,80,34,32183,0,0,0,0,0,H,5,Alveolar type 2 cell,31,6,1,1,1_1,AT2
H-4564,all,31,19,6828,125,34,65972,0,0,0,0,0,H,8,Alveolar macrophage,39,19,8,8,8_1,AlveolarMac
H-4565,all,37,23,7077,1033,20,108315,34377,23468,4349,0.8436568,0.1563432,H,9,Capillary 2 cell,40,23,8,8,8_1,AlveolarMac
H-4566,all,54,11,6280,657,20,66883,0,0,0,0,0,H,41,Alveolar type 2 cell,51,12,3,3,3_1,SMC
H-4567,all,9,7,6919,63,32,34831,0,0,0,0,0,H,4,Endothelial progenitor cell,28,7,6,6,6,AT1
H-4568,all,118,54,6301,706,23,105575,0,0,0,0,0,H,49,Alveolar type 2 cell,40,23,5,5,5_3,Pericyte
H-4571,all,18,12,6744,1711,37,36337,0,0,0,0,0,H,12,Pericyte,36,12,5,5,5_1,Pericyte
H-4573,all,10,5,6995,1144,11,82637,0,0,0,0,0,H,3,Alveolar macrophage,24,5,8,8,8_1,AlveolarMac
H-4574,all,54,31,6396,510,32,69108,0,0,0,0,0,H,16,Alveolar fibroblast 1,54,32,1,1,1_5_1,LymphaticEndo
H-4576,all,31,19,6491,106,35,46272,0,0,0,0,0,H,7,Alveolar type 2 cell,42,20,2,2,2_2,InflamMac
H-4579,all,54,25,6828,183,36,82952,0,0,0,0,0,H,12,B cell,52,25,9,9,9,Bcell
H-4580,all,84,43,6699,207,29,113715,0,0,0,0,0,H,18,Sox9+/Id2+ epithelial cell,61,43,6,6,6,AT1
H-4581,all,17,11,5916,766,26,42511,0,0,0,0,0,H,5,Pericyte,36,11,5,5,5_3,Pericyte
H-4582,all,34,23,5916,199,37,83274,0,0,0,0,0,H,10,Alveolar fibroblast 1,40,24,3,3,3_1,SMC
H-4584,all,30,24,5733,465,24,48502,0,0,0,0,0,H,2,Capillary 1 cell,37,23,2,2,2_1,Capillary
H-4585,all,155,27,6742,243,34,99299,0,0,0,0,0,H,126,Alveolar type 2 cell,48,11,1,1,1_3,AT2
H-4587,all,122,37,6685,284,33,107637,0,0,0,0,0,H,15,Alveolar type 1 cell,46,15,6,6,6,AT1
H-4588,all,31,18,6852,810,34,87321,0,0,0,0,0,H,6,Sox9+/Id2+ epithelial cell,40,18,8,8,8_2,InterstitialMac
H-4589,all,34,16,6590,986,10,34961,0,0,0,0,0,H,13,Alveolar fibroblast 1,42,17,3,3,3_1,SMC
H-4590,all,27,16,6524,1306,23,60428,0,0,0,0,0,H,4,B cell,44,16,7,7,7_2,PatrolMac
H-4591,all,19,13,6840,618,37,47338,0,0,0,0,0,H,3,Endothelial progenitor cell,39,13,3,3,3_4,AdventitialFib
H-4592,all,26,21,5810,700,36,62095,0,0,0,0,0,H,8,Alveolar type 1 cell,45,21,3,3,3_6,SCMF
H-4593,all,33,17,6017,292,25,48402,0,0,0,0,0,H,16,Sox9+/Id2+ epithelial cell,40,17,2,2,2_1,Capillary
H-4595,all,44,27,7350,267,17,103641,0,0,0,0,0,H,16,Alveolar type 1 cell,46,28,3,3,3_1,SMC
H-4597,all,59,34,5902,1535,21,83739,0,0,0,0,0,H,7,Secondary crest myofibroblast,56,34,3,3,3_4,AdventitialFib
H-4598,all,18,11,5681,928,18,58403,0,0,0,0,0,H,2,Sox9+/Id2+ epithelial cell,37,11,8,8,8_1,AlveolarMac
H-4599,all,80,18,6771,1655,29,75475,0,0,0,0,0,H,63,Alveolar type 2 cell,52,18,1,1,1_1,AT2
H-4602,all,34,20,5679,1464,31,37576,0,0,0,0,0,H,19,Capillary 1 cell,41,20,2,2,2_1,Capillary
H-4603,all,17,13,7392,1032,38,36962,0,0,0,0,0,H,5,CD8+ T cell,37,13,7,7,7_2,PatrolMac
H-4604,all,11,9,6817,510,28,28392,0,0,0,0,0,H,3,Capillary 1 cell,35,9,2,2,2_1,Capillary
H-4605,all,64,41,6747,1439,21,127106,0,0,0,0,0,H,21,Alveolar type 1 cell,59,42,3,3,3_5,SMC
H-4606,all,33,19,6785,481,18,83732,0,0,0,0,0,H,6,Alveolar fibroblast 1,41,19,3,3,3_4,AdventitialFib
H-4607,all,19,17,6638,409,24,26644,0,0,0,0,0,H,3,Secondary crest myofibroblast,39,18,3,3,3_1,SMC
H-4608,all,27,20,6922,1545,11,51047,0,0,0,0,0,H,7,Alveolar fibroblast 1,38,21,3,3,3_1,SMC
H-4609,all,45,10,5761,796,34,38892,0,0,0,0,0,H,36,Alveolar type 2 cell,47,10,1,1,1_3,AT2
H-4612,all,24,17,5997,1315,34,26636,0,0,0,0,0,H,8,Alveolar type 1 cell,43,17,6,6,6,AT1
H-4614,all,8,8,6848,1422,7,37602,0,0,0,0,0,H,2,Endothelial progenitor cell,24,10,2,2,2_6,pDC
H-4615,all,40,19,6007,1340,28,31412,0,0,0,0,0,H,20,Inflammatory monocyte,45,19,1,1,1_3,AT2
H-4616,all,30,19,6455,183,20,56500,0,0,0,0,0,H,13,Arterial endothelial cell,42,20,2,2,2_4,Artery
H-4617,all,131,19,5845,1285,21,103732,0,0,0,0,0,H,102,Alveolar type 2 cell,50,12,1,1,1_3,AT2
H-4619,all,10,8,7270,1066,10,50499,0,0,0,0,0,H,3,Alveolar type 1 cell,25,8,6,6,6,AT1
H-4620,all,29,9,5769,816,24,27863,0,0,0,0,0,H,21,Sox9+/Id2+ epithelial cell,43,9,1,1,1_3,AT2
H-4621,all,62,30,6146,302,23,108497,0,0,0,0,0,H,3,Alveolar fibroblast 1,53,30,3,3,3_4,AdventitialFib
H-4623,all,28,17,6797,602,25,52484,0,0,0,0,0,H,7,Pericyte,38,17,5,5,5_1,Pericyte
H-4628,all,88,37,6628,271,16,131778,0,0,0,0,0,H,18,Alveolar type 1 cell,60,37,6,6,6,AT1
H-4629,all,18,7,7240,1335,26,61676,0,0,0,0,0,H,14,Proliferative mesenchymal progenitor cell,36,8,3,3,3_1,SMC
H-4630,all,106,27,6028,1395,27,59486,0,0,0,0,0,H,13,Alveolar type 1 cell,56,21,6,6,6,AT1
H-4631,all,23,18,5659,1449,22,55824,0,0,0,0,0,H,8,Pericyte,41,18,5,5,5_3,Pericyte
H-4632,all,18,8,5981,774,35,30566,0,0,0,0,0,H,7,Alveolar type 1 cell,37,8,6,6,6,AT1
H-4634,all,21,13,6928,107,32,47242,0,0,0,0,0,H,7,Interstitial macrophage,39,13,8,8,8_3,InterstitialMac
H-4635,all,99,14,6223,1063,23,104438,0,0,0,0,0,H,88,Alveolar type 2 cell,52,11,1,1,1_1,AT2
H-4636,all,17,8,6229,190,21,37716,0,0,0,0,0,H,7,Endothelial progenitor cell,33,9,1,1,1_6_2,Neutrophil
H-4639,all,21,15,6721,1470,38,36388,0,0,0,0,0,H,8,B cell,38,15,9,9,9,Bcell
H-4640,all,10,6,7306,1032,14,40535,0,0,0,0,0,H,2,Alveolar fibroblast 1,29,6,3,3,3_4,AdventitialFib
H-4641,all,16,15,6693,1899,34,60174,0,0,0,0,0,H,2,Venous endothelial cell,33,15,2,2,2_3,Vein
H-4643,all,16,8,5770,50,23,53394,0,0,0,0,0,H,5,Arterial endothelial cell,37,10,2,2,2_4,Artery
H-4644,all,25,17,7144,792,16,90230,0,0,0,0,0,H,6,Alveolar type 1 cell,44,17,6,6,6,AT1
H-4645,all,27,17,6974,902,33,68662,0,0,0,0,0,H,11,Alveolar type 1 cell,44,17,6,6,6,AT1
H-4646,all,74,41,6301,1468,17,92350,0,0,0,0,0,H,24,Arterial endothelial cell,56,41,2,2,2_4,Artery
H-4649,all,17,3,6160,114,17,23046,0,0,0,0,0,H,14,Sox9+/Id2+ epithelial cell,42,3,1,1,1_1,AT2
H-4651,all,7,5,6422,253,33,15692,0,0,0,0,0,H,3,Neutrophil,18,8,1,1,1_6_2,Neutrophil
H-4652,all,54,21,6952,1818,37,41238,0,0,0,0,0,H,9,Alveolar type 1 cell,50,21,6,6,6,AT1
H-4654,all,15,14,6919,1934,19,37482,0,0,0,0,0,H,4,T regulatory cell,32,14,7,7,7_2,PatrolMac
H-4655,all,11,9,6447,241,24,37614,0,0,0,0,0,H,4,Proliferative mesenchymal progenitor cell,31,10,3,3,3_1,SMC
H-4656,all,52,19,6018,255,22,83894,0,0,0,0,0,H,32,Sox9+/Id2+ epithelial cell,50,19,1,1,1_3,AT2
H-4657,all,54,38,6638,1854,27,115259,0,0,0,0,0,H,14,Alveolar fibroblast 1,54,39,3,3,3_1,SMC
H-4658,all,20,14,7137,684,37,69571,0,0,0,0,0,H,3,Capillary 1 cell,40,14,2,2,2_3,Vein
H-4659,all,66,36,5502,1412,23,79843,0,0,0,0,0,H,15,Arterial endothelial cell,57,36,2,2,2_4,Artery
H-4660,all,38,22,5818,1445,16,88920,0,0,0,0,0,H,6,Capillary 1 cell,41,22,2,2,2_6,pDC
H-4661,all,41,18,6742,572,6,76601,0,0,0,0,0,H,12,Proliferative mesenchymal progenitor cell,44,19,3,3,3_1,SMC
H-4662,all,36,11,6864,57,12,38645,0,0,0,0,0,H,11,Venous endothelial cell,43,12,6,6,6,AT1
H-4664,all,11,10,5837,47,34,49314,0,0,0,0,0,H,4,Sox9+/Id2+ epithelial cell,31,10,1,1,1_3,AT2
H-4665,all,68,20,6723,47,34,74864,0,0,0,0,0,H,53,Alveolar type 2 cell,53,20,1,1,1_1,AT2
H-4666,all,90,20,6270,133,20,82923,0,0,0,0,0,H,6,Alveolar type 1 cell,55,19,6,6,6,AT1
H-4667,all,47,18,6969,1340,29,67169,0,0,0,0,0,H,30,Pericyte,47,18,1,1,1_1,AT2
H-4668,all,31,21,6113,92,25,70458,0,0,0,0,0,H,7,Inflammatory monocyte,39,21,1,1,1_3,AT2
H-4670,all,69,37,6122,377,31,90941,0,0,0,0,0,H,13,AT1/AT2,57,37,6,6,6,AT1
H-4671,all,33,23,5977,1560,21,61842,0,0,0,0,0,H,13,Capillary 1 cell,40,23,5,5,5_1,Pericyte
H-4675,all,65,26,6267,621,17,80227,0,0,0,0,0,H,28,Alveolar type 2 cell,52,26,2,2,2_3,Vein
H-4678,all,20,16,6863,1798,31,75700,0,0,0,0,0,H,8,Alveolar fibroblast 1,40,18,2,2,2_4,Artery
H-4683,all,42,15,5786,836,11,39776,0,0,0,0,0,H,13,Alveolar fibroblast 1,44,15,6,6,6,AT1
H-4684,all,29,15,6051,280,29,33325,0,0,0,0,0,H,15,B cell,40,15,9,9,9,Bcell
H-4687,all,54,24,6270,687,26,65978,0,0,0,0,0,H,36,AT1/AT2,52,24,1,1,1_1,AT2
H-4688,all,7,4,7336,1059,8,28063,0,0,0,0,0,H,4,Pericyte,20,7,2,2,2_6,pDC
H-4690,all,40,15,6995,1864,27,46088,0,0,0,0,0,H,25,Alveolar type 2 cell,44,15,6,6,6,AT1
H-4693,all,28,17,7154,202,15,57732,0,0,0,0,0,H,4,Inflammatory monocyte,40,17,5,5,5_3,Pericyte
H-4697,all,56,29,5977,1230,27,98412,0,0,0,0,0,H,9,CD8+ T cell,54,29,7,7,7_2,PatrolMac
H-4703,all,30,23,7045,1503,15,47485,0,0,0,0,0,H,10,Alveolar fibroblast 1,38,24,3,3,3_5,SMC
H-4704,all,6,3,7177,1332,13,28404,0,0,0,0,0,H,4,Alveolar type 1 cell,23,6,6,6,6,AT1
H-4706,all,27,20,6217,1015,37,26893,0,0,0,0,0,H,9,Capillary 1 cell,45,20,2,2,2_1,Capillary
H-4708,all,40,20,6013,1368,28,43564,0,0,0,0,0,H,18,Sox9+/Id2+ epithelial cell,43,20,1,1,1_3,AT2
H-4709,all,21,8,6996,1363,35,25776,0,0,0,0,0,H,14,Alveolar type 2 cell,42,8,1,1,1_3,AT2
H-4713,all,7,5,6875,1391,5,18390,0,0,0,0,0,H,2,Capillary 1 cell,23,7,2,2,2_3,Vein
H-4714,all,44,26,6491,1321,19,89304,0,0,0,0,0,H,15,Pericyte,44,26,5,5,5_1,Pericyte
H-4715,all,20,7,5713,1229,31,16858,0,0,0,0,0,H,10,Sox9+/Id2+ epithelial cell,40,7,1,1,1_1,AT2
H-4719,all,54,19,6738,172,22,54386,0,0,0,0,0,H,14,Alveolar type 1 cell,51,19,6,6,6,AT1
H-4723,all,59,34,5774,2814,13,59124,0,0,0,0,0,H,13,Alveolar fibroblast 1,55,34,1,1,1_5_1,LymphaticEndo
H-4725,all,25,18,7113,2739,5,27145,0,0,0,0,0,H,13,Arterial endothelial cell,43,19,3,3,3_1,SMC
H-4726,all,32,15,6322,2772,24,81374,0,0,0,0,0,H,3,Natural killer cell,41,15,7,7,7_4,PatrolMac
H-4727,all,15,12,5977,3795,18,44502,0,0,0,0,0,H,3,Venous endothelial cell,33,12,2,2,2_3,Vein
H-4729,all,117,31,6136,2538,34,65600,0,0,0,0,0,H,18,Alveolar type 1 cell,48,14,6,6,6,AT1
H-4730,all,62,30,6330,2370,14,83146,0,0,0,0,0,H,18,Alveolar fibroblast 1,56,31,1,1,1_5_1,LymphaticEndo
H-4733,all,54,36,6959,3533,21,129906,0,0,0,0,0,H,12,Pericyte,54,36,5,5,5_1,Pericyte
H-4734,all,20,16,7333,2147,22,55268,0,0,0,0,0,H,3,Arterial endothelial cell,40,17,2,2,2_4,Artery
H-4735,all,20,13,7239,3310,22,87719,0,0,0,0,0,H,7,Alveolar type 1 cell,39,13,6,6,6,AT1
H-4736,all,82,37,6989,3658,23,88168,0,0,0,0,0,H,19,Alveolar type 1 cell,61,37,6,6,6,AT1
H-4737,all,29,21,6749,3790,13,43955,0,0,0,0,0,H,8,AT1/AT2,37,21,8,8,8_2,InterstitialMac
H-4738,all,16,14,6219,2405,19,39135,0,0,0,0,0,H,5,Alveolar fibroblast 1,37,15,2,2,2_4,Artery
H-4739,all,37,26,7016,3348,21,94792,0,0,0,0,0,H,4,Capillary 1 cell,40,26,9,9,9,Bcell
H-4740,all,33,22,6887,3651,15,74406,0,0,0,0,0,H,4,CD8+ T cell,43,23,2,2,2_2,InflamMac
H-4741,all,98,15,6075,3716,31,64852,0,0,0,0,0,H,80,Alveolar type 2 cell,53,13,1,1,1_3,AT2
H-4742,all,80,34,6612,2214,18,93462,0,0,0,0,0,H,23,Alveolar macrophage,57,34,8,8,8_1,AlveolarMac
H-4744,all,63,36,6250,2214,23,74638,0,0,0,0,0,H,9,Neutrophil,57,36,2,2,2_2,InflamMac
H-4746,all,47,26,5844,2375,20,79234,0,0,0,0,0,H,2,Mast cell,47,26,7,7,7_2,PatrolMac
H-4748,all,55,32,6473,3573,21,71575,0,0,0,0,0,H,4,Alveolar type 1 cell,54,33,6,6,6,AT1
H-4750,all,27,19,6042,2728,33,45779,0,0,0,0,0,H,2,Venous endothelial cell,43,19,2,2,2_3,Vein
H-4751,all,45,25,6315,3666,16,95609,0,0,0,0,0,H,5,Capillary 1 cell,49,26,2,2,2_1,Capillary
H-4752,all,28,14,5628,2573,19,50861,0,0,0,0,0,H,2,Venous endothelial cell,40,14,2,2,2_3,Vein
H-4754,all,96,18,5701,2500,12,70744,0,0,0,0,0,H,84,Alveolar type 2 cell,56,17,1,1,1_1,AT2
H-4757,all,98,25,5855,3732,20,103290,0,0,0,0,0,H,71,Alveolar type 2 cell,56,22,1,1,1_3,AT2
H-4758,all,52,25,7386,2627,24,71434,0,0,0,0,0,H,13,Alveolar type 1 cell,50,25,6,6,6,AT1
H-4759,all,59,33,7024,2833,20,79953,0,0,0,0,0,H,22,Venous endothelial cell,56,33,3,3,3_4,AdventitialFib
H-4760,all,44,29,6793,3696,14,65841,0,0,0,0,0,H,12,Inflammatory monocyte,45,30,3,3,3_1,SMC
H-4764,all,31,20,5736,3201,17,83604,0,0,0,0,0,H,13,Pericyte,40,20,5,5,5_1,Pericyte
H-4765,all,42,24,6622,3794,8,59425,0,0,0,0,0,H,8,B cell,44,24,3,3,3_4,AdventitialFib
H-4768,all,39,11,5760,3279,19,31983,0,0,0,0,0,H,31,Alveolar type 2 cell,45,11,1,1,1_1,AT2
H-4769,all,15,12,7004,3416,6,28551,0,0,0,0,0,H,2,Alveolar type 2 cell,38,13,2,2,2_2,InflamMac
H-4770,all,41,18,7019,2234,9,42267,0,0,0,0,0,H,6,Natural killer cell,43,18,2,2,2_6,pDC
H-4771,all,7,7,7164,2747,14,26427,0,0,0,0,0,H,3,Capillary 1 cell,27,10,9,9,9,Bcell
H-4772,all,36,25,5669,3206,33,66260,0,0,0,0,0,H,3,Venous endothelial cell,41,25,2,2,2_3,Vein
H-4773,all,71,33,5665,2808,11,110799,0,0,0,0,0,H,10,Alveolar type 2 cell,55,33,2,2,2_6,pDC
H-4774,all,125,16,6557,2226,27,100347,0,0,0,0,0,H,111,AT1/AT2,49,8,1,1,1_3,AT2
H-4775,all,15,11,5894,2960,8,36713,0,0,0,0,0,H,4,Alveolar type 1 cell,30,11,6,6,6,AT1
H-4776,all,24,16,7447,3282,8,81203,0,0,0,0,0,H,2,Alveolar fibroblast 1,40,16,2,2,2_1,Capillary
H-4779,all,33,15,5818,3436,31,35551,0,0,0,0,0,H,3,Alveolar type 1 cell,41,15,8,8,8_2,InterstitialMac
H-4781,all,53,34,6288,3533,32,83421,0,0,0,0,0,H,12,Interstitial macrophage,53,34,8,8,8_3,InterstitialMac
H-4783,all,21,13,6585,3819,11,48160,0,0,0,0,0,H,10,B cell,37,13,9,9,9,Bcell
H-4784,all,20,12,6506,3723,18,43924,0,0,0,0,0,H,5,B cell,38,12,6,6,6,AT1
H-4786,all,27,23,5610,2615,27,48074,0,0,0,0,0,H,3,Capillary 1 cell,49,22,2,2,2_1,Capillary
H-4787,all,15,13,6184,2464,5,14135,0,0,0,0,0,H,6,Alveolar type 1 cell,33,14,3,3,3_1,SMC
H-4788,all,15,10,7426,3364,9,33276,0,0,0,0,0,H,2,Alveolar fibroblast 1,33,11,1,1,1_5_1,LymphaticEndo
H-4789,all,50,23,5889,3082,8,36923,0,0,0,0,0,H,6,Alveolar type 1 cell,50,23,6,6,6,AT1
H-4790,all,41,27,5773,3693,32,70450,0,0,0,0,0,H,6,Innate lymphoid cell,41,27,6,6,6,AT1
H-4791,all,45,27,5747,2443,19,82664,0,0,0,0,0,H,6,Inflammatory monocyte,45,27,3,3,3_3,AdventitialFib
H-4792,all,40,25,6230,2734,17,97273,0,0,0,0,0,H,5,Alveolar type 1 cell,42,25,2,2,2_1,Capillary
H-4793,all,38,20,5608,3780,29,69502,0,0,0,0,0,H,5,Alveolar fibroblast 1,43,20,3,3,3_4,AdventitialFib
H-4799,all,50,28,6683,3499,20,83641,0,0,0,0,0,H,2,Capillary 2 cell,49,27,2,2,2_1,Capillary
H-4801,all,11,8,6825,2000,26,24053,0,0,0,0,0,H,2,Endothelial progenitor cell,38,10,2,2,2_3,Vein
H-4802,all,93,27,5851,3576,21,73775,0,0,0,0,0,H,67,Venous endothelial cell,56,24,1,1,1_1,AT2
H-4803,all,43,27,6788,3653,24,72710,0,0,0,0,0,H,14,Inflammatory monocyte,43,27,9,9,9,Bcell
H-4804,all,76,27,6043,3700,25,52887,0,0,0,0,0,H,46,Alveolar fibroblast 1,53,28,2,2,2_4,Artery
H-4806,all,39,24,6064,2426,17,62617,0,0,0,0,0,H,13,Sox9+/Id2+ epithelial cell,40,24,2,2,2_3,Vein
H-4807,all,29,8,7087,2128,6,19976,0,0,0,0,0,H,2,Alveolar fibroblast 1,39,8,7,7,7_3,Tcell (CD8)
H-4808,all,51,27,5860,2536,15,101567,0,0,0,0,0,H,6,Capillary 1 cell,48,27,2,2,2_1,Capillary
H-4809,all,39,25,5614,2255,19,68916,0,0,0,0,0,H,12,B cell,42,25,9,9,9,Bcell
H-4812,all,41,30,5737,3648,34,74193,0,0,0,0,0,H,7,Venous endothelial cell,41,30,3,3,3_6,SCMF
H-4815,all,38,25,6118,3685,17,74068,0,0,0,0,0,H,14,Pericyte,42,25,5,5,5_1,Pericyte
H-4816,all,41,28,6005,2770,31,83937,0,0,0,0,0,H,8,Endothelial progenitor cell,45,30,2,2,2_5,DC
H-4818,all,62,22,6232,2448,9,49908,0,0,0,0,0,H,10,Alveolar type 1 cell,53,22,6,6,6,AT1
H-4819,all,45,26,7068,2537,20,90664,0,0,0,0,0,H,4,Capillary 1 cell,45,26,2,2,2_3,Vein
H-4821,all,28,20,5735,3816,33,46464,0,0,0,0,0,H,6,Neutrophil,37,20,6,6,6,AT1
H-4822,all,96,50,6539,2770,23,110789,0,0,0,0,0,H,12,Alveolar fibroblast 2,63,49,3,3,3_4,AdventitialFib
H-4823,all,84,46,7181,2292,23,145544,0,0,0,0,0,H,19,Alveolar fibroblast 1,59,46,1,1,1_5_1,LymphaticEndo
H-4826,all,34,19,6481,2354,17,61176,0,0,0,0,0,H,13,Vascular smooth muscle cell,41,20,3,3,3_2,SMC
H-4830,all,99,43,5879,3559,23,140307,0,0,0,0,0,H,51,Alveolar fibroblast 1,61,41,5,5,5_1,Pericyte
H-4831,all,9,7,5788,2559,12,34486,0,0,0,0,0,H,6,Pericyte,21,8,5,5,5_1,Pericyte
H-4832,all,35,22,7306,2625,28,76096,0,0,0,0,0,H,5,Capillary 1 cell,40,22,2,2,2_1,Capillary
H-4834,all,58,9,7280,2196,15,36419,0,0,0,0,0,H,50,Alveolar type 2 cell,51,9,1,1,1_3,AT2
H-4835,all,18,15,7245,2633,19,77134,0,0,0,0,0,H,5,CD4+ T cell,33,14,1,1,1_5_1,LymphaticEndo
H-4837,all,26,18,5927,3020,27,49759,0,0,0,0,0,H,4,B cell,44,18,7,7,7_2,PatrolMac
H-4838,all,45,26,7166,2691,12,83439,0,0,0,0,0,H,5,Capillary 1 cell,45,26,2,2,2_3,Vein
H-4839,all,24,16,6483,2251,37,39116,0,0,0,0,0,H,3,Sox9+/Id2+ epithelial cell,44,16,3,3,3_3,AdventitialFib
H-4842,all,20,15,7497,3411,15,71569,0,0,0,0,0,H,3,Pericyte,40,15,5,5,5_1,Pericyte
H-4843,all,10,8,7135,3318,21,25704,0,0,0,0,0,H,4,Capillary 1 cell,28,9,3,3,3_1,SMC
H-4844,all,61,33,7386,2122,23,92587,0,0,0,0,0,H,14,Innate lymphoid cell,58,33,7,7,7_3,Tcell (CD8)
H-4845,all,108,36,6459,2874,24,138970,0,0,0,0,0,H,75,Alveolar fibroblast 1,55,26,3,3,3_1,SMC
H-4846,all,45,23,6733,3581,23,78160,0,0,0,0,0,H,5,CD4+ T cell,48,25,2,2,2_5,DC
H-4847,all,17,10,7089,3413,14,89047,0,0,0,0,0,H,2,Natural killer cell,37,11,1,1,1_6_2,Neutrophil
H-4849,all,39,4,6170,2725,39,20841,0,0,0,0,0,H,37,Sox9+/Id2+ epithelial cell,47,4,1,1,1_1,AT2
H-4850,all,15,10,7292,2136,17,37376,0,0,0,0,0,H,2,Venous endothelial cell,35,12,2,2,2_3,Vein
H-4851,all,12,10,6435,3694,12,30559,0,0,0,0,0,H,4,Alveolar fibroblast 1,31,11,1,1,1_4_3,AlveolarFib
H-4852,all,27,18,5655,3261,10,30549,0,0,0,0,0,H,11,Alveolar fibroblast 1,39,18,1,1,1_5_1,LymphaticEndo
H-4853,all,30,22,7037,3190,12,48723,0,0,0,0,0,H,7,Venous endothelial cell,36,23,1,1,1_5_1,LymphaticEndo
H-4855,all,33,18,5630,2297,18,90957,0,0,0,0,0,H,6,Capillary 1 cell,40,18,2,2,2_1,Capillary
H-4857,all,33,23,5902,2347,15,52299,0,0,0,0,0,H,14,Pericyte,41,23,5,5,5_1,Pericyte
H-4859,all,107,44,6151,2880,9,73382,0,0,0,0,0,H,40,Alveolar macrophage,61,34,8,8,8_1,AlveolarMac
H-4860,all,32,21,5783,3045,9,52928,0,0,0,0,0,H,10,B cell,37,21,9,9,9,Bcell
H-4861,all,19,17,5861,2951,14,51083,0,0,0,0,0,H,3,Ciliated cell,33,15,4,4,4_1_3,CiliatedEpi
H-4866,all,67,14,6486,2709,21,54852,0,0,0,0,0,H,55,Alveolar type 2 cell,52,14,1,1,1_1,AT2
H-4868,all,32,25,6148,2121,10,60013,0,0,0,0,0,H,8,Capillary 1 cell,42,28,2,2,2_1,Capillary
H-4869,all,15,9,6423,3616,14,23582,0,0,0,0,0,H,4,Alveolar type 1 cell,32,9,6,6,6,AT1
H-4870,all,36,19,5784,3349,21,78192,0,0,0,0,0,H,13,B cell,40,19,9,9,9,Bcell
H-4871,all,28,17,7480,3494,18,77344,0,0,0,0,0,H,2,Innate lymphoid cell,41,19,2,2,2_5,DC
H-4873,all,47,23,5938,2310,24,72911,0,0,0,0,0,H,8,Alveolar type 1 cell,47,23,8,8,8_1,AlveolarMac
H-4874,all,26,18,7197,2557,11,36428,0,0,0,0,0,H,6,Arterial endothelial cell,43,19,2,2,2_4,Artery
H-4876,all,79,35,6903,2028,23,139693,0,0,0,0,0,H,19,Alveolar fibroblast 1,55,35,2,2,2_4,Artery
H-4877,all,21,15,6500,3598,13,45307,0,0,0,0,0,H,10,Pericyte,38,15,5,5,5_1,Pericyte
H-4878,all,44,26,6076,3656,32,51776,0,0,0,0,0,H,7,B cell,49,27,3,3,3_1,SMC
H-4880,all,96,39,6786,3604,23,99213,0,0,0,0,0,H,22,Alveolar macrophage,63,37,8,8,8_1,AlveolarMac
H-4881,all,9,6,7461,3371,10,42329,0,0,0,0,0,H,2,Alveolar type 1 cell,22,7,6,6,6,AT1
H-4882,all,62,38,6636,2285,18,88856,109,0,109,0,1,H,8,Alveolar fibroblast 1,57,39,3,3,3_5,SMC
H-4884,all,35,19,6145,3810,20,95381,0,0,0,0,0,H,11,Pericyte,39,19,5,5,5_1,Pericyte
H-4886,all,13,11,6841,2057,35,39030,0,0,0,0,0,H,2,Mesothelial cell,30,12,3,3,3_1,SMC
H-4888,all,10,9,6980,3332,10,25243,0,0,0,0,0,H,2,Alveolar fibroblast 1,27,11,2,2,2_5,DC
H-4889,all,55,33,5820,3551,33,87938,0,0,0,0,0,H,9,Sox9+/Id2+ epithelial cell,53,33,2,2,2_3,Vein
H-4890,all,18,11,6202,3518,7,24764,0,0,0,0,0,H,11,B cell,34,11,9,9,9,Bcell
H-4895,all,41,27,7280,2978,32,69804,0,0,0,0,0,H,13,Arterial endothelial cell,41,27,2,2,2_1,Capillary
H-4896,all,31,21,5808,3790,15,62992,0,0,0,0,0,H,6,Inflammatory monocyte,42,23,2,2,2_5,DC
H-4898,all,54,26,5753,2510,14,52685,0,0,0,0,0,H,17,Alveolar fibroblast 1,52,27,1,1,1_5_1,LymphaticEndo
H-4899,all,20,14,6381,2824,24,68388,0,0,0,0,0,H,6,Pericyte,36,14,5,5,5_1,Pericyte
H-4900,all,114,20,6063,2316,13,87552,0,0,0,0,0,H,96,Alveolar type 2 cell,46,9,1,1,1_3,AT2
H-4901,all,30,21,6170,3545,10,51029,0,0,0,0,0,H,8,Inflammatory monocyte,38,21,9,9,9,Bcell
H-4902,all,59,35,6469,3700,21,130429,0,0,0,0,0,H,7,Arterial endothelial cell,55,36,2,2,2_4,Artery
H-4903,all,88,21,5745,3772,29,92690,0,0,0,0,0,H,7,Alveolar type 1 cell,55,21,6,6,6,AT1
H-4904,all,39,28,5998,2417,9,49201,0,0,0,0,0,H,4,Proliferative mesenchymal progenitor cell,43,29,3,3,3_1,SMC
H-4908,all,42,16,6130,3621,19,76366,0,0,0,0,0,H,9,Natural killer cell,45,16,7,7,7_3,Tcell (CD8)
H-4909,all,52,33,5860,2315,17,101998,0,0,0,0,0,H,8,Capillary 2 cell,53,34,3,3,3_1,SMC
H-4910,all,78,33,6100,3772,28,79680,0,0,0,0,0,H,10,Alveolar type 1 cell,56,33,6,6,6,AT1
