orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
C-7411,all,204,68,7510,4461,24,69592,0,0,0,0,0,C,46,Alveolar fibroblast 1,49,32,2,2,2_2,InflamMac
C-7412,all,198,64,8665,4742,24,59034,0,0,0,0,0,C,17,Natural killer cell,57,33,2,2,2_6,pDC
C-7413,all,187,64,7974,5389,24,84309,0,0,0,0,0,C,10,Mesothelial cell,50,28,1,1,1_6_2,Neutrophil
C-7414,all,312,59,7837,4195,24,113809,309132,148534,160915,0.479995088,0.520004912,C,144,Arterial endothelial cell,50,18,4,4,4_2,CiliatedEpi
C-7415,all,146,63,8115,5526,20,77924,0,0,0,0,0,C,21,Natural killer cell,46,30,7,7,7_2,PatrolMac
C-7416,all,137,58,9237,4497,21,50779,0,0,0,0,0,C,17,Interstitial macrophage,48,31,8,8,8_3,InterstitialMac
C-7418,all,213,82,9135,4900,20,81988,0,0,0,0,0,C,19,Proliferative mesenchymal progenitor cell,55,41,3,3,3_4,AdventitialFib
C-7419,all,171,63,8587,4957,16,65287,0,0,0,0,0,C,23,Inflammatory monocyte,51,35,7,7,7_2,PatrolMac
C-7421,all,235,56,7872,4065,32,77617,201821,5611,196210,0.027801864,0.972198136,C,93,Arterial endothelial cell,53,19,4,4,4_1_2,ClubEpi
C-7422,all,177,71,7646,5440,28,83017,0,0,0,0,0,C,24,B cell,50,35,9,9,9,Bcell
C-7423,all,243,83,7890,4398,27,121636,61,61,0,1,0,C,13,Inflammatory monocyte,46,35,7,7,7_2,PatrolMac
C-7428,all,193,76,8253,5138,24,94930,0,0,0,0,0,C,16,Alveolar fibroblast 2,53,44,3,3,3_3,AdventitialFib
C-7430,all,99,47,7775,4057,22,54624,0,0,0,0,0,C,3,B cell,61,41,1,1,1_2_1,Tcell (CD4)
C-7431,all,101,51,7588,4642,14,58616,51,51,0,1,0,C,14,CD4+ T cell,63,46,7,7,7_2,PatrolMac
C-7432,all,167,58,8473,4988,28,72824,0,0,0,0,0,C,14,Arterial endothelial cell,50,36,2,2,2_4,Artery
C-7433,all,91,45,8161,4474,35,46346,0,0,0,0,0,C,12,Natural killer cell,64,45,7,7,7_2,PatrolMac
C-7435,all,200,66,9045,4564,33,62671,0,0,0,0,0,C,22,Mature DC subset,53,33,1,1,1_2_1,Tcell (CD4)
C-7438,all,67,33,7710,4474,36,40779,0,0,0,0,0,C,11,Natural killer cell,56,33,7,7,7_3,Tcell (CD8)
C-7439,all,57,30,7488,4266,38,29680,0,0,0,0,0,C,11,Alveolar macrophage,56,30,8,8,8_2,InterstitialMac
C-7440,all,319,59,7959,4279,24,115894,267348,104311,164185,0.388501132,0.611498868,C,114,Endothelial progenitor cell,50,12,4,4,4_1_2,ClubEpi
C-7442,all,72,36,7893,5516,10,33168,0,0,0,0,0,C,9,Vascular smooth muscle cell,54,36,3,3,3_6,SCMF
C-7443,all,151,61,7481,3829,33,64079,0,0,0,0,0,C,18,Alveolar fibroblast 2,52,33,3,3,3_4,AdventitialFib
C-7445,all,149,58,8221,4407,25,78511,182,0,182,0,1,C,11,Mature DC subset,52,35,1,1,1_2_1,Tcell (CD4)
C-7447,all,338,92,8402,4301,24,95368,0,0,0,0,0,C,143,Alveolar fibroblast 1,45,21,4,4,4_2,ClubEpi
C-7448,all,60,31,7821,4484,27,38474,0,0,0,0,0,C,10,Inflammatory monocyte,55,31,7,7,7_2,PatrolMac
C-7449,all,71,36,7620,4439,33,48134,0,0,0,0,0,C,12,B cell,58,38,2,2,2_5,DC
C-7451,all,85,44,8436,5188,38,30747,0,0,0,0,0,C,9,Arterial endothelial cell,58,45,2,2,2_4,Artery
C-7452,all,118,56,7517,5122,35,61975,0,0,0,0,0,C,7,Arterial endothelial cell,40,27,2,2,2_5,DC
C-7453,all,103,42,9211,4865,29,78636,0,0,0,0,0,C,11,Alveolar type 2 cell,58,37,1,1,1_3,AT2
C-7456,all,333,85,8553,4491,11,92705,51,0,51,0,1,C,36,CD4+ T cell,50,28,1,1,1_2_1,Tcell (CD4)
C-7458,all,57,24,9233,4333,26,55505,0,0,0,0,0,C,9,Secondary crest myofibroblast,54,25,3,3,3_2,SMC
C-7459,all,98,49,7664,4451,30,81186,0,0,0,0,0,C,13,Proliferative mesenchymal progenitor cell,67,48,7,7,7_3,Tcell (CD8)
C-7460,all,294,100,7718,4112,27,118654,0,0,0,0,0,C,50,Mature DC subset,49,34,1,1,1_2_1,Tcell (CD4)
C-7462,all,149,55,8451,5030,29,58732,0,0,0,0,0,C,14,Alveolar fibroblast 1,50,30,1,1,1_5_2,AlveolarFib
C-7463,all,237,86,7599,4055,24,103897,0,0,0,0,0,C,25,B cell,48,32,7,7,7_3,Tcell (CD8)
C-7464,all,84,37,8827,4410,34,55716,0,0,0,0,0,C,35,CD4+ T cell,55,35,4,4,4_1_2,CiliatedEpi
C-7465,all,126,55,7643,4316,20,56240,0,0,0,0,0,C,9,B cell,42,24,1,1,1_4_1,AlveolarFib
C-7467,all,189,85,7435,3834,23,86162,0,0,0,0,0,C,21,Capillary 1 cell,50,40,1,1,1_4_1,AlveolarFib
C-7468,all,215,69,8230,5655,22,88722,0,0,0,0,0,C,13,Capillary 2 cell,53,34,2,2,2_2,InflamMac
C-7469,all,158,56,8998,4312,22,67933,0,0,0,0,0,C,51,CD4+ T cell,43,27,4,4,4_1_2,CiliatedEpi
C-7473,all,40,23,8365,4339,18,34183,0,0,0,0,0,C,4,Alveolar type 2 cell,41,23,1,1,1_5_2,AlveolarFib
C-7474,all,168,69,7784,4337,23,80429,0,0,0,0,0,C,10,Megakaryocyte/Platelet,50,37,1,1,1_5_2,AlveolarFib
C-7475,all,95,48,8390,5077,37,26396,0,0,0,0,0,C,8,Arterial endothelial cell,66,49,2,2,2_2,InflamMac
C-7478,all,63,36,9148,4617,20,33405,0,0,0,0,0,C,6,Inflammatory monocyte,57,36,8,8,8_1,AlveolarMac
C-7479,all,154,65,8468,4860,27,49063,0,0,0,0,0,C,9,Interstitial macrophage,46,32,8,8,8_2,InterstitialMac
C-7480,all,100,50,8096,5659,21,53498,0,0,0,0,0,C,13,Alveolar fibroblast 1,64,48,2,2,2_2,InflamMac
C-7481,all,181,72,8062,4453,25,82067,50,0,50,0,1,C,20,CD4+ T cell,49,33,8,8,8_2,InterstitialMac
C-7482,all,77,37,8471,4437,5,18783,0,0,0,0,0,C,3,Mature DC subset,58,37,1,1,1_2_1,Tcell (CD4)
C-7483,all,334,94,7933,4668,16,112501,0,0,0,0,0,C,29,Sox9+/Id2+ epithelial cell,50,33,8,8,8_1,AlveolarMac
C-7486,all,73,37,7672,4063,17,30053,0,0,0,0,0,C,11,Interstitial macrophage,55,37,8,8,8_3,InterstitialMac
C-7487,all,80,34,7789,4493,21,49598,0,0,0,0,0,C,4,Inflammatory monocyte,58,35,3,3,3_2,SMC
C-7488,all,227,74,9001,5019,20,91252,0,0,0,0,0,C,21,Interstitial macrophage,53,35,8,8,8_2,InterstitialMac
C-7489,all,56,32,7888,4538,34,19125,0,0,0,0,0,C,6,Alveolar fibroblast 1,54,33,3,3,3_2,SMC
C-7492,all,218,74,9030,4847,20,88379,0,0,0,0,0,C,25,CD8+ T cell,53,35,2,2,2_5,DC
C-7493,all,122,50,7713,4773,25,65542,0,0,0,0,0,C,13,Neutrophil,46,26,2,2,2_2,InflamMac
C-7494,all,236,76,8192,5127,18,102210,0,0,0,0,0,C,51,Alveolar fibroblast 2,51,33,7,7,7_3,Tcell (CD8)
C-7495,all,88,50,8114,4555,34,48034,0,0,0,0,0,C,6,CD4+ T cell,61,49,1,1,1_5_2,AlveolarFib
C-7497,all,122,51,7557,4028,15,58368,0,0,0,0,0,C,12,Inflammatory monocyte,42,23,7,7,7_3,Tcell (CD8)
C-7498,all,49,30,7550,4261,36,34624,0,0,0,0,0,C,9,CD8+ T cell,50,31,3,3,3_5,SMC
C-7500,all,229,52,8060,5553,19,86714,2706,0,2706,0,1,C,124,Alveolar type 2 cell,46,17,1,1,1_1,AT2
C-7503,all,147,66,8221,5186,35,51633,0,0,0,0,0,C,29,Mesothelial cell,50,33,3,3,3_3,AdventitialFib
C-7505,all,63,31,7770,4421,35,44036,0,0,0,0,0,C,3,Alveolar macrophage,56,31,7,7,7_2,PatrolMac
C-7506,all,338,115,7817,4782,20,114444,0,0,0,0,0,C,34,Inflammatory monocyte,43,35,2,2,2_2,InflamMac
C-7507,all,187,80,8057,5440,34,72422,0,0,0,0,0,C,33,Interstitial macrophage,52,37,8,8,8_3,InterstitialMac
C-7508,all,416,103,9224,4228,24,104800,0,0,0,0,0,C,131,Arterial endothelial cell,48,34,4,4,4_1_2,CiliatedEpi
C-7509,all,256,78,7746,4172,23,141049,115,0,115,0,1,C,33,Inflammatory monocyte,43,25,1,1,1_2_1,Tcell (CD4)
C-7510,all,52,27,9178,4560,26,13889,1393,3883,0,1,0,C,7,Venous endothelial cell,54,28,1,1,1_5_2,AlveolarFib
C-7513,all,153,49,7666,5598,28,108539,0,0,0,0,0,C,34,Megakaryocyte/Platelet,48,24,3,3,3_1,SMC
C-7514,all,323,87,8640,4975,22,139489,0,0,0,0,0,C,32,Arterial endothelial cell,49,37,2,2,2_2,InflamMac
C-7515,all,96,51,8348,5291,27,42332,0,0,0,0,0,C,8,Capillary 1 cell,67,50,1,1,1_2_1,Tcell (CD4)
C-7516,all,219,72,8191,4440,22,101355,0,0,0,0,0,C,19,CD4+ T cell,56,44,1,1,1_2_1,Tcell (CD4)
C-7517,all,55,25,7726,5388,11,24926,0,0,0,0,0,C,10,Capillary 1 cell,53,26,1,1,1_4_3,AlveolarFib
C-7520,all,171,72,7698,3853,30,68195,0,0,0,0,0,C,24,Endothelial progenitor cell,50,32,8,8,8_1,AlveolarMac
C-7521,all,160,64,7886,4673,31,44703,54,0,54,0,1,C,18,Mesothelial cell,48,33,3,3,3_3,AdventitialFib
C-7523,all,46,21,8942,5362,7,19042,0,0,0,0,0,C,3,T regulatory cell,47,22,1,1,1_6_2,Neutrophil
C-7524,all,101,52,7816,4650,29,60168,0,0,0,0,0,C,15,CD8+ T cell,63,45,7,7,7_4,PatrolMac
C-7526,all,90,53,7736,3857,30,59100,0,0,0,0,0,C,13,Alveolar macrophage,66,52,1,1,1_2_1,Tcell (CD4)
C-7527,all,69,34,7536,4620,32,34056,0,0,0,0,0,C,4,B cell,55,34,7,7,7_3,Tcell (CD8)
C-7529,all,112,48,8511,5144,25,46165,0,0,0,0,0,C,10,Alveolar fibroblast 2,51,34,3,3,3_2,SMC
C-7530,all,62,37,7994,4475,35,30928,0,0,0,0,0,C,3,Alveolar fibroblast 1,57,37,1,1,1_5_2,AlveolarFib
C-7531,all,85,37,7774,4576,10,31035,0,0,0,0,0,C,19,Inflammatory monocyte,63,38,2,2,2_2,InflamMac
C-7532,all,36,25,7553,5514,17,49634,0,0,0,0,0,C,6,B cell,39,25,3,3,3_3,AdventitialFib
C-7533,all,81,43,9010,5089,9,33850,0,0,0,0,0,C,10,Proliferative mesenchymal progenitor cell,56,43,3,3,3_3,AdventitialFib
C-7534,all,208,87,9099,4877,28,78387,0,0,0,0,0,C,28,Alveolar fibroblast 2,51,37,3,3,3_3,AdventitialFib
C-7535,all,108,44,8375,5268,29,41726,0,0,0,0,0,C,18,Pericyte,48,29,3,3,3_2,SMC
C-7536,all,65,40,8503,4969,35,23346,0,0,0,0,0,C,2,Natural killer cell,59,41,2,2,2_2,InflamMac
C-7537,all,41,27,8390,5021,27,18809,0,0,0,0,0,C,5,B cell,43,28,3,3,3_2,SMC
C-7539,all,207,73,8528,4948,29,78307,0,0,0,0,0,C,26,Arterial endothelial cell,48,34,2,2,2_4,Artery
C-7540,all,53,26,8064,5365,33,44598,0,0,0,0,0,C,5,Alveolar macrophage,51,26,3,3,3_4,AdventitialFib
C-7542,all,163,64,9019,4469,30,74565,0,0,0,0,0,C,11,Inflammatory monocyte,48,30,1,1,1_2_1,Tcell (CD4)
C-7544,all,333,87,8989,4559,28,113815,0,0,0,0,0,C,51,Secretory cell,52,36,1,1,1_2_1,Tcell (CD4)
C-7545,all,50,21,7987,4570,7,24931,0,0,0,0,0,C,6,Arterial endothelial cell,50,21,7,7,7_2,PatrolMac
C-7546,all,146,65,7601,5148,20,61930,0,0,0,0,0,C,21,Ciliated cell,44,29,2,2,2_2,InflamMac
C-7547,all,86,44,8748,4514,22,83905,6589,319,6270,0.048414023,0.951585977,C,21,Inflammatory monocyte,62,44,2,2,2_6,pDC
C-7549,all,162,57,7851,5496,26,92423,0,0,0,0,0,C,11,Pericyte,52,32,2,2,2_6,pDC
C-7550,all,69,41,7822,4533,36,36957,0,0,0,0,0,C,22,Alveolar fibroblast 1,57,42,3,3,3_2,SMC
C-7551,all,107,55,7654,4261,25,60248,0,0,0,0,0,C,14,Sox9+/Id2+ epithelial cell,65,46,7,7,7_3,Tcell (CD8)
C-7554,all,128,56,8724,4448,26,43248,2236,0,2236,0,1,C,17,Interstitial macrophage,47,31,8,8,8_3,InterstitialMac
C-7555,all,74,37,7957,4530,36,26467,0,0,0,0,0,C,2,Alveolar fibroblast 1,58,38,1,1,1_5_2,AlveolarFib
C-7556,all,34,24,8470,5178,36,16713,0,0,0,0,0,C,3,Pericyte,41,25,3,3,3_2,SMC
C-7557,all,170,65,7925,4355,23,137350,43863,36166,7409,0.829971314,0.170028686,C,25,B cell,53,35,2,2,2_2,InflamMac
C-7558,all,135,58,7610,4262,22,51196,0,0,0,0,0,C,19,Secretory cell,42,27,2,2,2_2,InflamMac
C-7559,all,250,68,8671,4298,21,85161,0,0,0,0,0,C,113,Endothelial progenitor cell,52,24,4,4,4_2,ClubEpi
C-7561,all,124,58,7751,5138,17,48781,0,0,0,0,0,C,8,B cell,43,29,1,1,1_3,AT2
C-7562,all,45,24,8582,5022,26,22688,0,0,0,0,0,C,2,Sox9+/Id2+ epithelial cell,47,25,1,1,1_5_2,AlveolarFib
C-7563,all,85,45,7808,4394,35,60499,0,0,0,0,0,C,9,Alveolar fibroblast 1,61,45,3,3,3_3,AdventitialFib
C-7565,all,135,51,7672,5145,20,54237,0,0,0,0,0,C,67,B cell,40,19,2,2,2_2,InflamMac
C-7567,all,77,40,7523,4577,36,32324,0,0,0,0,0,C,13,Natural killer cell,57,40,7,7,7_3,Tcell (CD8)
C-7568,all,385,60,7834,4246,23,141639,389127,23309,365673,0.059923081,0.940076919,C,157,Ciliated cell,50,13,4,4,4_2,CiliatedEpi
C-7572,all,53,32,7556,4690,8,24444,0,0,0,0,0,C,11,Alveolar type 1 cell,53,33,2,2,2_2,InflamMac
C-7574,all,108,51,8366,5042,29,50940,0,0,0,0,0,C,17,B cell,58,37,3,3,3_2,SMC
C-7575,all,54,29,7674,4217,15,31608,0,0,0,0,0,C,7,Natural killer cell,53,29,7,7,7_2,PatrolMac
C-7576,all,297,83,9005,4664,10,82427,50,0,50,0,1,C,41,Mature DC subset,48,28,1,1,1_2_1,Tcell (CD4)
C-7577,all,132,40,7929,4238,28,58135,646,54,592,0.083591331,0.916408669,C,56,B cell,48,15,4,4,4_2,ClubEpi
C-7578,all,142,57,7456,5543,32,74762,0,0,0,0,0,C,11,B cell,46,24,2,2,2_2,InflamMac
C-7579,all,44,28,8133,4366,38,14403,2310,0,2310,0,1,C,3,B cell,44,28,9,9,9,Bcell
C-7580,all,118,45,8366,5158,28,52304,0,0,0,0,0,C,21,Arterial endothelial cell,49,27,2,2,2_2,InflamMac
C-7581,all,243,86,7996,5505,33,86851,0,0,0,0,0,C,51,Alveolar fibroblast 2,44,27,1,1,1_5_1,LymphaticEndo
C-7582,all,113,49,9255,4257,19,50661,0,0,0,0,0,C,51,Arterial endothelial cell,59,47,4,4,4_1_2,CiliatedEpi
C-7584,all,220,82,8070,5501,12,88455,0,0,0,0,0,C,35,Mature DC subset,49,29,3,3,3_5,SMC
C-7585,all,26,16,8511,5109,13,24342,0,0,0,0,0,C,3,Sox9+/Id2+ epithelial cell,44,16,3,3,3_2,SMC
C-7586,all,42,26,7842,5453,14,17187,0,0,0,0,0,C,6,Inflammatory monocyte,43,26,5,5,5_3,Pericyte
C-7588,all,119,47,7837,4034,27,54489,8652,640,8012,0.073971336,0.926028664,C,48,Ciliated cell,64,47,4,4,4_1_2,CiliatedEpi
C-7589,all,129,50,8388,5204,13,63495,0,0,0,0,0,C,6,Sox9+/Id2+ epithelial cell,47,26,2,2,2_2,InflamMac
C-7590,all,58,34,7571,4230,34,33993,0,0,0,0,0,C,7,B cell,56,34,7,7,7_2,PatrolMac
C-7592,all,154,61,7813,5540,24,91972,0,0,0,0,0,C,10,Innate lymphoid cell,47,29,2,2,2_2,InflamMac
C-7594,all,161,59,7731,4684,13,76123,0,0,0,0,0,C,11,B cell,54,39,1,1,1_4_1,AlveolarFib
C-7596,all,154,62,9128,4420,22,99908,0,0,0,0,0,C,15,Proliferative mesenchymal progenitor cell,50,34,3,3,3_5,SMC
C-7600,all,18,14,8908,5055,42,12527,0,0,0,0,0,C,2,Proliferative mesenchymal progenitor cell,37,15,1,1,1_6_2,Neutrophil
C-7601,all,365,102,7922,5315,24,108941,0,0,0,0,0,C,47,B cell,47,30,2,2,2_2,InflamMac
C-7602,all,105,40,7517,4677,18,36869,0,0,0,0,0,C,3,B cell,61,34,9,9,9,Bcell
C-7603,all,138,52,8023,4279,23,51476,404442,12310,394609,0.030251721,0.969748279,C,28,Secretory cell,50,26,4,4,4_1_1,ClubEpi
C-7604,all,36,23,8851,4888,6,14430,0,0,0,0,0,C,2,Mesothelial cell,42,23,7,7,7_3,Tcell (CD8)
C-7606,all,70,30,8823,4888,7,24203,0,0,0,0,0,C,6,Natural killer cell,53,30,7,7,7_2,PatrolMac
C-7610,all,199,68,9037,5015,24,70113,0,0,0,0,0,C,23,CD4+ T cell,53,34,8,8,8_1,AlveolarMac
C-7613,all,82,46,9196,4491,15,45682,0,0,0,0,0,C,6,Interstitial macrophage,63,46,8,8,8_3,InterstitialMac
C-7614,all,79,46,7615,4344,12,37330,0,0,0,0,0,C,17,Inflammatory monocyte,62,46,7,7,7_4,PatrolMac
C-7615,all,88,37,9171,4445,35,42907,0,0,0,0,0,C,8,CD4+ T cell,60,37,1,1,1_2_1,Tcell (CD4)
C-7616,all,210,84,8457,4891,35,55957,0,0,0,0,0,C,25,Interstitial macrophage,47,31,8,8,8_3,InterstitialMac
C-7617,all,381,70,8193,4307,25,127675,25635,9871,17270,0.363693305,0.636306695,C,160,Ciliated cell,55,29,4,4,4_2,CiliatedEpi
C-7619,all,297,35,8044,4314,24,97360,908494,70023,840292,0.076921725,0.923078275,C,98,Alveolar type 1 cell,55,10,4,4,4_1_2,CiliatedEpi
C-7620,all,77,36,7737,5279,17,40043,0,0,0,0,0,C,9,Capillary 2 cell,54,36,2,2,2_6,pDC
C-7622,all,106,54,7446,3871,37,38991,0,0,0,0,0,C,11,Mesothelial cell,62,43,3,3,3_3,AdventitialFib
C-7623,all,37,23,7844,4569,36,14028,0,0,0,0,0,C,6,Sox9+/Id2+ epithelial cell,42,24,3,3,3_2,SMC
C-7624,all,146,63,7891,5483,23,66589,0,0,0,0,0,C,19,Alveolar fibroblast 2,46,31,3,3,3_3,AdventitialFib
C-7625,all,57,34,7770,4237,37,45659,3474,0,3474,0,1,C,4,Natural killer cell,53,34,7,7,7_3,Tcell (CD8)
C-7626,all,97,48,7831,4343,25,62818,0,0,0,0,0,C,8,B cell,65,47,9,9,9,Bcell
C-7628,all,165,68,7552,4656,22,69667,0,0,0,0,0,C,19,CD4+ T cell,48,33,2,2,2_2,InflamMac
C-7630,all,86,29,8801,4354,22,30494,0,0,0,0,0,C,50,Venous endothelial cell,59,29,4,4,4_2,ClubEpi
C-7631,all,213,65,9053,4334,25,103653,0,0,0,0,0,C,102,Secretory cell,53,27,4,4,4_2,ClubEpi
C-7633,all,119,50,7615,4289,12,45405,0,0,0,0,0,C,12,Mesothelial cell,43,25,3,3,3_3,AdventitialFib
C-7635,all,223,73,7713,4411,23,103497,0,0,0,0,0,C,18,B cell,54,37,1,1,1_5_4,pDC
C-7637,all,120,54,9063,4604,23,55123,0,0,0,0,0,C,7,Proliferative mesenchymal progenitor cell,42,24,3,3,3_3,AdventitialFib
C-7640,all,137,44,7743,5599,30,55003,0,0,0,0,0,C,77,Alveolar type 2 cell,41,12,1,1,1_1,AT2
C-7643,all,242,74,8946,4969,19,105870,0,0,0,0,0,C,27,Alveolar fibroblast 2,53,34,3,3,3_3,AdventitialFib
C-7645,all,117,54,8314,5215,26,50279,0,0,0,0,0,C,20,Arterial endothelial cell,45,30,2,2,2_2,InflamMac
C-7646,all,42,24,7554,4411,17,35607,109,0,109,0,1,C,8,CD4+ T cell,42,24,1,1,1_5_2,AlveolarFib
C-7650,all,92,43,7720,3975,29,41807,50,0,50,0,1,C,8,Alveolar fibroblast 2,62,43,3,3,3_2,SMC
C-7651,all,120,46,8985,4895,8,53706,2706,51,2655,0.018847007,0.981152993,C,6,Proliferative mesenchymal progenitor cell,48,25,3,3,3_3,AdventitialFib
C-7652,all,169,61,8762,4403,21,66986,0,0,0,0,0,C,39,Alveolar macrophage,51,31,4,4,4_1_3,CiliatedEpi
C-7653,all,189,64,7754,4354,27,87251,0,0,0,0,0,C,21,Capillary 2 cell,55,39,2,2,2_2,InflamMac
C-7654,all,137,64,8585,4914,20,56905,0,0,0,0,0,C,17,Vascular smooth muscle cell,44,26,3,3,3_2,SMC
C-7656,all,40,24,8405,5005,25,18461,0,0,0,0,0,C,5,Endothelial progenitor cell,43,25,3,3,3_2,SMC
C-7657,all,75,33,8322,4338,26,45516,0,0,0,0,0,C,10,B cell,59,34,3,3,3_2,SMC
C-7659,all,428,117,8923,4692,21,141060,215761,445,215316,0.002062467,0.997937533,C,72,Proliferative mesenchymal progenitor cell,44,33,3,3,3_3,AdventitialFib
C-7660,all,167,58,7641,5134,23,60708,0,0,0,0,0,C,72,Alveolar type 2 cell,48,29,9,9,9,Bcell
C-7661,all,179,59,7820,5331,15,63603,0,0,0,0,0,C,16,Alveolar fibroblast 2,55,39,2,2,2_2,InflamMac
C-7663,all,75,21,7808,4014,22,26128,19410,1175,18392,0.060050084,0.939949916,C,49,Capillary 1 cell,37,20,4,4,4_2,CiliatedEpi
C-7664,all,217,77,8600,5050,25,103004,0,0,0,0,0,C,21,Arterial endothelial cell,49,35,2,2,2_2,InflamMac
C-7666,all,63,34,9015,4405,30,63362,0,0,0,0,0,C,15,Alveolar fibroblast 1,57,34,3,3,3_1,SMC
C-7667,all,122,65,7553,4577,33,56210,0,0,0,0,0,C,12,Innate lymphoid cell,38,27,7,7,7_2,PatrolMac
C-7668,all,58,35,7884,4578,30,26465,0,0,0,0,0,C,5,CD4+ T cell,55,35,7,7,7_3,Tcell (CD8)
C-7670,all,166,62,7853,4440,22,76350,0,0,0,0,0,C,19,Inflammatory monocyte,46,26,9,9,9,Bcell
C-7671,all,99,42,8495,5049,16,37841,0,0,0,0,0,C,7,Inflammatory monocyte,58,31,3,3,3_1,SMC
C-7673,all,308,76,8776,4339,26,108298,0,0,0,0,0,C,134,Ciliated cell,56,36,4,4,4_2,CiliatedEpi
C-7674,all,19,14,7529,4034,10,16204,0,0,0,0,0,C,2,Natural killer cell,38,14,7,7,7_3,Tcell (CD8)
C-7678,all,44,32,9263,4574,39,25287,0,0,0,0,0,C,10,Proliferative mesenchymal progenitor cell,44,32,3,3,3_3,AdventitialFib
C-7679,all,188,68,7538,3857,28,90028,0,0,0,0,0,C,19,Proliferative mesenchymal progenitor cell,58,39,1,1,1_5_2,AlveolarFib
C-7681,all,54,24,9193,4395,37,28712,0,0,0,0,0,C,14,Secondary crest myofibroblast,52,25,3,3,3_2,SMC
C-7683,all,69,34,9084,4951,33,32139,0,0,0,0,0,C,8,Mature DC subset,55,34,3,3,3_3,AdventitialFib
C-7686,all,154,67,8028,5402,35,50756,0,0,0,0,0,C,19,Interstitial macrophage,49,36,8,8,8_3,InterstitialMac
C-7687,all,48,28,8496,5170,36,23258,0,0,0,0,0,C,7,Pericyte,48,28,5,5,5_3,Pericyte
C-7688,all,84,48,8372,5128,35,34024,0,0,0,0,0,C,8,Arterial endothelial cell,62,48,2,2,2_2,InflamMac
C-7689,all,34,20,8537,5111,16,25810,0,0,0,0,0,C,5,Pulmonary neuroendocrine cell,44,20,3,3,3_2,SMC
C-7690,all,136,48,8270,5251,25,66709,0,0,0,0,0,C,18,Secondary crest myofibroblast,49,27,3,3,3_2,SMC
C-7691,all,141,47,8686,5015,20,90073,0,0,0,0,0,C,25,Vascular smooth muscle cell,53,28,3,3,3_2,SMC
C-7692,all,156,55,9084,4537,32,54083,0,0,0,0,0,C,21,CD8+ T cell,52,31,1,1,1_2_1,Tcell (CD4)
C-7694,all,107,46,7580,4078,17,48772,0,0,0,0,0,C,14,B cell,59,37,7,7,7_3,Tcell (CD8)
C-7696,all,47,31,7576,4392,13,41344,0,0,0,0,0,C,8,CD4+ T cell,47,31,7,7,7_2,PatrolMac
C-7699,all,113,41,8661,4790,19,53246,0,0,0,0,0,C,8,Inflammatory monocyte,48,23,2,2,2_6,pDC
C-7701,all,301,85,8499,4273,25,99755,0,0,0,0,0,C,154,Secretory cell,48,22,4,4,4_2,ClubEpi
C-7702,all,202,80,7868,4607,23,82508,0,0,0,0,0,C,19,Sox9+/Id2+ epithelial cell,56,46,2,2,2_5,DC
C-7703,all,119,45,7572,5585,18,80697,0,0,0,0,0,C,6,CD8+ T cell,46,27,2,2,2_2,InflamMac
C-7704,all,115,56,7680,4127,23,60182,0,0,0,0,0,C,6,Inflammatory monocyte,48,34,1,1,1_2_1,Tcell (CD4)
C-7706,all,413,111,8183,4714,18,124917,0,0,0,0,0,C,35,Alveolar macrophage,44,31,2,2,2_5,DC
C-7708,all,111,38,8623,4336,30,36382,0,0,0,0,0,C,57,Secretory cell,53,21,4,4,4_2,ClubEpi
C-7709,all,96,42,8293,5311,30,54370,0,0,0,0,0,C,7,Vascular smooth muscle cell,62,41,3,3,3_2,SMC
C-7711,all,76,33,7567,4348,11,35003,54,0,54,0,1,C,9,CD8+ T cell,54,33,7,7,7_4,PatrolMac
C-7712,all,390,88,8599,4312,21,124914,0,0,0,0,0,C,216,Alveolar fibroblast 1,49,36,4,4,4_2,CiliatedEpi
C-7714,all,152,69,8820,4461,29,76263,0,0,0,0,0,C,16,Alveolar fibroblast 2,49,36,3,3,3_3,AdventitialFib
C-7715,all,150,53,8672,5064,26,84229,0,0,0,0,0,C,17,Secondary crest myofibroblast,50,30,3,3,3_2,SMC
C-7716,all,234,94,7786,4696,15,100069,0,0,0,0,0,C,20,CD8+ T cell,47,39,7,7,7_2,PatrolMac
C-7717,all,403,60,8146,4319,24,124951,210472,64413,150271,0.300036332,0.699963668,C,218,Capillary 1 cell,49,18,4,4,4_2,CiliatedEpi
C-7718,all,192,44,8109,4334,24,71006,62040,25310,36952,0.406507982,0.593492018,C,91,Arterial endothelial cell,48,25,4,4,4_2,CiliatedEpi
C-7719,all,41,25,7673,5364,30,14762,0,0,0,0,0,C,3,Neutrophil,44,25,1,1,1_6_2,Neutrophil
C-7720,all,91,46,7974,4417,33,65354,0,0,0,0,0,C,8,T regulatory cell,63,45,1,1,1_5_2,AlveolarFib
C-7722,all,51,31,8648,4387,19,34090,0,0,0,0,0,C,6,Capillary 1 cell,51,32,2,2,2_1,Capillary
C-7723,all,111,48,8308,5081,21,48004,0,0,0,0,0,C,14,Vascular smooth muscle cell,46,24,3,3,3_2,SMC
C-7724,all,43,28,8285,4415,38,19556,0,0,0,0,0,C,10,Mesothelial cell,43,28,7,7,7_3,Tcell (CD8)
