x
D-1393,Vein
D-1394,AT2
D-1395,PatrolMac
D-1396,LymphaticEndo
D-1397,AT2
D-1398,AT2
D-1400,AlveolarMac
D-1401,Vein
D-1402,pDC
D-1403,Vein
D-1405,Bcell
D-1406,PatrolMac
D-1407,Artery
D-1408,Vein
D-1409,Pericyte
D-1411,AT1
D-1412,InflamMac
D-1414,pDC
D-1415,LymphaticEndo
D-1416,AT2
D-1417,AT1
D-1419,InterstitialMac
D-1420,AlveolarFib
D-1422,Capillary
D-1423,SMC
D-1424,Capillary
D-1427,Bcell
D-1428,pDC
D-1429,Bcell
D-1430,AT2
D-1435,DC
D-1437,Capillary
D-1438,AT1
D-1443,AT2
D-1447,Capillary
D-1451,Pericyte
D-1452,SMC
D-1453,Vein
D-1454,Pericyte
D-1455,AT2
D-1456,AT2
D-1458,AdventitialFib
D-1459,AlveolarFib
D-1460,Artery
D-1461,Capillary
D-1462,SMC
D-1463,Pericyte
D-1464,Artery
D-1465,AlveolarFib
D-1468,pDC
D-1469,Vein
D-1471,AT1
D-1473,AdventitialFib
D-1474,LymphaticEndo
D-1477,pDC
D-1478,LymphaticEndo
D-1481,Vein
D-1483,AT2
D-1485,Vein
D-1486,AT2
D-1488,SMC
D-1489,AT1
D-1490,Vein
D-1492,InflamMac
D-1493,AT1
D-1494,LymphaticEndo
D-1495,Bcell
D-1496,AT2
D-1499,Tcell (CD8)
D-1500,Artery
D-1501,AT1
D-1502,Artery
D-1504,Pericyte
D-1506,pDC
D-1507,Capillary
D-1508,Bcell
D-1509,Artery
D-1511,SMC
D-1512,Capillary
D-1514,Bcell
D-1515,SMC
D-1516,InflamMac
D-1517,AT1
D-1519,AT2
D-1521,AlveolarMac
D-1523,Vein
D-1525,AT1
D-1526,AdventitialFib
D-1527,AT2
D-1528,pDC
D-1529,Vein
D-1531,Capillary
D-1535,AT2
D-1537,PatrolMac
D-1539,AT2
D-1540,SMC
D-1542,AdventitialFib
D-1544,AdventitialFib
D-1545,SMC
D-1546,Pericyte
D-1551,Capillary
D-1554,AT2
D-1556,Artery
D-1558,Neutrophil
D-1560,SMC
D-1562,Capillary
D-1563,Vein
D-1565,Capillary
D-1566,Pericyte
D-1567,Vein
D-1568,SMC
D-1569,LymphaticEndo
D-1570,SMC
D-1572,AT2
D-1573,AT1
D-1579,SMC
D-1580,DC
D-1581,Pericyte
D-1583,Tcell (CD4)
D-1584,Artery
D-1585,pDC
D-1586,DC
D-1587,AlveolarMac
D-1588,InflamMac
D-1591,Neutrophil
D-1592,Capillary
D-1593,Artery
D-1594,AT1
D-1595,PatrolMac
D-1596,Pericyte
D-1597,Vein
D-1598,SMC
D-1599,Pericyte
D-1600,PatrolMac
D-1602,Artery
D-1603,InterstitialMac
D-1605,AT2
D-1608,Capillary
D-1609,Artery
D-1610,InflamMac
D-1611,AdventitialFib
D-1614,Capillary
D-1616,Capillary
D-1617,AdventitialFib
D-1618,AT1
D-1620,pDC
D-1621,Capillary
D-1622,LymphaticEndo
D-1626,SMC
D-1628,SCMF
D-1629,Bcell
D-1630,AdventitialFib
D-1631,SMC
D-1632,InterstitialMac
D-1633,AdventitialFib
D-1634,AdventitialFib
D-1635,Capillary
D-1637,AT2
D-1640,Bcell
D-1641,LymphaticEndo
D-1642,AT2
D-1645,Bcell
D-1646,LymphaticEndo
D-1649,AlveolarFib
D-1650,AT2
D-1651,SMC
D-1652,AT2
D-1655,Pericyte
D-1656,Capillary
D-1657,SMC
D-1658,pDC
D-1661,DC
D-1662,AT1
D-1663,Pericyte
D-1664,Capillary
D-1668,SMC
D-1669,PatrolMac
D-1670,SCMF
D-1673,Pericyte
D-1674,AT1
D-1675,SMC
D-1676,AT2
D-1677,InflamMac
D-1678,AT2
D-1679,AT1
D-1682,SMC
D-1683,DC
D-1684,SMC
D-1686,AT1
D-1693,AT2
D-1695,AT1
D-1699,Pericyte
D-1702,AT1
D-1703,Artery
D-1704,LymphaticEndo
D-1706,Pericyte
D-1707,AT1
D-1708,Bcell
D-1710,Artery
D-1711,Capillary
D-1712,AdventitialFib
D-1713,SCMF
D-1715,AT2
D-1720,AT1
D-1722,AT2
D-1724,Pericyte
D-1729,AT2
D-1730,Vein
D-1732,Capillary
D-1733,Capillary
D-1734,AdventitialFib
D-1735,Capillary
D-1737,AdventitialFib
D-1738,AT2
D-1739,Vein
D-1740,AdventitialFib
D-1745,Capillary
D-1748,AT2
D-1749,InterstitialMac
D-1750,AT2
D-1751,AT1
D-1752,SMC
D-1754,SMC
