orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
J-1337,all,115,43,140,6675,18,31604,0,0,0,0,0,J,62,Ciliated cell,59,42,4,4,4_2,CiliatedEpi
J-1340,all,73,47,99,6880,25,19144,0,0,0,0,0,J,19,Capillary 1 cell,60,47,4,4,4_1_1,CiliatedEpi
J-1341,all,197,67,146,5989,23,76949,0,0,0,0,0,J,96,Capillary 1 cell,45,33,4,4,4_1_2,CiliatedEpi
J-1342,all,54,26,460,6269,34,32440,0,0,0,0,0,J,4,Inflammatory monocyte,52,26,1,1,1_2_3,Tcell (CD4)
J-1343,all,204,60,155,5658,15,75539,0,0,0,0,0,J,97,Ciliated cell,42,26,4,4,4_2,CiliatedEpi
J-1344,all,147,77,130,6846,14,39016,0,0,0,0,0,J,49,Venous endothelial cell,40,31,4,4,4_1_1,CiliatedEpi
J-1345,all,55,27,472,6656,14,45745,0,0,0,0,0,J,4,Alveolar fibroblast 1,53,27,1,1,1_2_1,Tcell (CD4)
J-1347,all,125,47,73,7337,24,30325,0,0,0,0,0,J,65,Capillary 1 cell,61,46,4,4,4_2,CiliatedEpi
J-1350,all,77,30,725,6094,24,54794,0,0,0,0,0,J,4,Alveolar fibroblast 1,56,31,1,1,1_5_1,LymphaticEndo
J-1352,all,108,43,552,7299,35,44204,0,0,0,0,0,J,7,Alveolar type 1 cell,60,39,3,3,3_2,SMC
J-1353,all,23,11,196,7107,28,65931,0,0,0,0,0,J,11,CD4+ T cell,40,12,3,3,3_2,SMC
J-1354,all,9,6,176,6092,6,8453,0,0,0,0,0,J,5,Alveolar fibroblast 1,29,7,1,1,1_4_3,AlveolarFib
J-1356,all,48,31,484,6689,15,46865,0,0,0,0,0,J,5,Proliferative mesenchymal progenitor cell,48,31,1,1,1_2_1,Tcell (CD4)
J-1358,all,85,38,156,5954,19,33703,0,0,0,0,0,J,47,Capillary 1 cell,51,37,4,4,4_2,CiliatedEpi
J-1361,all,330,116,55,7252,26,115488,0,0,0,0,0,J,133,Pericyte,39,31,4,4,4_1_2,CiliatedEpi
J-1363,all,215,70,154,6410,20,57475,0,0,0,0,0,J,112,Endothelial progenitor cell,50,22,4,4,4_2,ClubEpi
J-1364,all,7,7,245,6763,19,25234,0,0,0,0,0,J,2,Sox9+/Id2+ epithelial cell,22,10,3,3,3_2,SMC
J-1366,all,97,42,802,5971,22,68407,0,0,0,0,0,J,7,CD4+ T cell,61,40,1,1,1_2_1,Tcell (CD4)
J-1367,all,26,17,600,7358,39,15295,0,0,0,0,0,J,4,Sox9+/Id2+ epithelial cell,39,18,3,3,3_2,SMC
J-1368,all,45,20,216,7148,18,92826,0,0,0,0,0,J,9,Sox9+/Id2+ epithelial cell,47,21,3,3,3_2,SMC
J-1372,all,203,79,151,6637,18,85748,0,0,0,0,0,J,80,Ciliated cell,42,32,4,4,4_1_2,CiliatedEpi
J-1373,all,126,51,87,6994,22,59675,0,0,0,0,0,J,54,Capillary 1 cell,62,50,4,4,4_2,CiliatedEpi
J-1375,all,83,43,211,5963,27,78876,0,0,0,0,0,J,9,Inflammatory monocyte,63,43,3,3,3_3,AdventitialFib
J-1378,all,15,9,190,6223,31,48545,0,0,0,0,0,J,7,Airway smooth muscle cell,32,10,3,3,3_2,SMC
J-1379,all,219,82,123,6895,12,68140,0,0,0,0,0,J,101,Secretory cell,51,27,4,4,4_2,ClubEpi
J-1381,all,37,24,157,6899,18,49150,0,0,0,0,0,J,3,Mesothelial cell,39,24,3,3,3_3,AdventitialFib
J-1382,all,217,89,157,6469,20,103534,0,0,0,0,0,J,98,Ciliated cell,44,35,4,4,4_1_2,CiliatedEpi
J-1383,all,36,22,108,6229,39,18040,0,0,0,0,0,J,8,Secretory cell,40,22,4,4,4_1_1,ClubEpi
J-1385,all,15,10,218,6212,18,52517,0,0,0,0,0,J,2,Alveolar type 1 cell,34,10,1,1,1_2_3,Tcell (CD4)
J-1386,all,428,121,100,5981,27,123776,0,0,0,0,0,J,150,Ciliated cell,49,41,4,4,4_1_2,CiliatedEpi
J-1387,all,362,105,64,7392,22,92249,0,0,0,0,0,J,177,Ciliated cell,49,39,4,4,4_2,CiliatedEpi
J-1389,all,139,48,795,7558,24,120443,0,0,0,0,0,J,7,CD4+ T cell,46,23,7,7,7_3,Tcell (CD8)
J-1390,all,22,13,181,6871,33,30566,0,0,0,0,0,J,3,Sox9+/Id2+ epithelial cell,40,14,3,3,3_2,SMC
J-1391,all,57,28,255,6943,26,78008,0,0,0,0,0,J,12,Sox9+/Id2+ epithelial cell,55,29,3,3,3_2,SMC
J-1393,all,455,123,70,7188,21,123667,0,0,0,0,0,J,220,Ciliated cell,38,29,4,4,4_2,CiliatedEpi
J-1395,all,262,116,29,7388,32,64930,0,0,0,0,0,J,73,Arterial endothelial cell,40,30,4,4,4_1_1,ClubEpi
J-1397,all,122,45,101,7026,19,69210,0,0,0,0,0,J,46,Capillary 1 cell,62,44,4,4,4_1_2,CiliatedEpi
J-1399,all,233,89,41,7317,32,73661,0,0,0,0,0,J,77,Ciliated cell,51,33,4,4,4_1_2,ClubEpi
J-1401,all,397,124,99,6690,27,96811,0,0,0,0,0,J,77,Alveolar fibroblast 1,43,36,4,4,4_1_1,ClubEpi
J-1402,all,396,125,104,6049,25,116090,0,0,0,0,0,J,158,Arterial endothelial cell,41,33,4,4,4_1_1,CiliatedEpi
J-1403,all,213,76,138,5807,17,51683,0,0,0,0,0,J,83,Ciliated cell,45,30,4,4,4_1_2,CiliatedEpi
J-1404,all,59,25,155,6071,9,19545,0,0,0,0,0,J,33,Capillary 1 cell,37,25,4,4,4_2,CiliatedEpi
J-1409,all,15,12,260,6981,10,25336,0,0,0,0,0,J,6,Airway smooth muscle cell,30,12,3,3,3_2,SMC
J-1411,all,52,34,77,5762,32,23255,0,0,0,0,0,J,12,Capillary 1 cell,52,34,4,4,4_1_1,ClubEpi
J-1412,all,207,91,31,7557,22,66003,0,0,0,0,0,J,54,Ciliated cell,47,38,4,4,4_1_1,CiliatedEpi
J-1413,all,23,14,417,6298,42,12645,0,0,0,0,0,J,4,CD4+ T cell,39,14,1,1,1_2_1,Tcell (CD4)
J-1414,all,105,43,619,6221,27,58383,0,0,0,0,0,J,11,B cell,57,35,1,1,1_4_1,AlveolarFib
J-1416,all,31,21,226,6601,31,61713,0,0,0,0,0,J,4,Alveolar macrophage,39,21,1,1,1_2_3,Tcell (CD4)
J-1417,all,54,32,519,5687,33,48635,0,0,0,0,0,J,10,Inflammatory monocyte,56,33,3,3,3_2,SMC
J-1421,all,223,75,82,6958,24,82103,0,0,0,0,0,J,104,Venous endothelial cell,42,32,4,4,4_2,CiliatedEpi
J-1423,all,51,26,678,6164,24,39194,0,0,0,0,0,J,13,Inflammatory monocyte,52,27,2,2,2_1,Capillary
J-1429,all,192,71,4,7577,21,47046,0,0,0,0,0,J,81,Ciliated cell,47,34,4,4,4_1_1,CiliatedEpi
J-1430,all,165,50,92,7354,10,49449,0,0,0,0,0,J,96,Ciliated cell,48,15,4,4,4_2,ClubEpi
J-1432,all,178,73,71,6911,33,49269,0,0,0,0,0,J,46,Venous endothelial cell,47,34,4,4,4_1_1,CiliatedEpi
J-1434,all,441,121,140,6317,20,129765,0,0,0,0,0,J,212,Ciliated cell,45,34,4,4,4_1_1,CiliatedEpi
J-1437,all,413,126,109,5767,23,130902,0,0,0,0,0,J,184,Ciliated cell,47,27,4,4,4_1_1,ClubEpi
J-1440,all,242,96,147,6560,24,65872,0,0,0,0,0,J,109,Alveolar fibroblast 1,42,20,4,4,4_1_2,ClubEpi
J-1441,all,268,87,129,6401,23,72752,0,0,0,0,0,J,100,Arterial endothelial cell,44,27,4,4,4_1_1,CiliatedEpi
J-1443,all,142,52,106,6932,21,57631,0,0,0,0,0,J,67,Capillary 1 cell,65,51,4,4,4_2,CiliatedEpi
J-1445,all,106,55,66,7022,31,28681,0,0,0,0,0,J,25,Endothelial progenitor cell,65,48,7,7,7_2,PatrolMac
J-1446,all,47,19,760,6687,38,26607,0,0,0,0,0,J,7,Alveolar type 1 cell,48,20,1,1,1_4_3,AlveolarFib
J-1448,all,9,8,280,6122,12,12247,0,0,0,0,0,J,3,CD4+ T cell,31,9,3,3,3_2,SMC
J-1452,all,41,19,515,5792,8,51885,0,0,0,0,0,J,4,Alveolar fibroblast 1,43,20,1,1,1_4_1,AlveolarFib
J-1454,all,108,65,52,6981,37,24944,0,0,0,0,0,J,27,Arterial endothelial cell,64,51,4,4,4_1_1,ClubEpi
J-1458,all,31,24,54,7585,29,25063,0,0,0,0,0,J,10,B cell,37,24,3,3,3_3,AdventitialFib
J-1459,all,48,23,784,7011,24,25459,0,0,0,0,0,J,2,CD4+ T cell,48,23,1,1,1_2_1,Tcell (CD4)
J-1462,all,23,15,359,7127,39,15596,0,0,0,0,0,J,6,Alveolar type 1 cell,42,16,3,3,3_5,SMC
J-1467,all,123,64,105,6097,29,40786,0,0,0,0,0,J,38,Endothelial progenitor cell,63,50,4,4,4_1_1,CiliatedEpi
J-1471,all,17,12,626,6674,39,13961,0,0,0,0,0,J,2,CD4+ T cell,34,12,1,1,1_2_1,Tcell (CD4)
J-1476,all,282,102,136,6591,19,74700,0,0,0,0,0,J,87,Endothelial progenitor cell,51,43,4,4,4_1_1,CiliatedEpi
J-1483,all,49,28,638,6167,14,27656,0,0,0,0,0,J,4,Natural killer cell,49,28,7,7,7_3,Tcell (CD8)
J-1484,all,120,52,50,7347,27,36412,0,0,0,0,0,J,61,Ciliated cell,61,51,4,4,4_2,CiliatedEpi
J-1488,all,16,9,3018,1936,17,52958,0,0,0,0,0,J,2,Arterial endothelial cell,39,10,2,2,2_4,Artery
J-1490,all,35,21,2213,712,17,54901,0,0,0,0,0,J,3,Endothelial progenitor cell,41,21,2,2,2_1,Capillary
J-1492,all,6,4,2733,1598,9,25150,0,0,0,0,0,J,2,Pericyte,25,6,3,3,3_5,SMC
J-1493,all,160,35,2204,578,24,115012,0,0,0,0,0,J,15,Alveolar type 1 cell,49,16,6,6,6,AT1
J-1494,all,33,18,3644,616,19,40864,0,0,0,0,0,J,5,Capillary 2 cell,41,17,2,2,2_1,Capillary
J-1496,all,125,27,3107,1250,13,98000,0,0,0,0,0,J,100,Alveolar type 2 cell,45,10,1,1,1_3,AT2
J-1500,all,60,32,2464,35,11,55697,0,0,0,0,0,J,5,B cell,55,33,2,2,2_2,InflamMac
J-1501,all,9,8,3633,646,12,30934,0,0,0,0,0,J,2,Endothelial progenitor cell,26,8,2,2,2_6,pDC
J-1503,all,20,13,2743,1012,16,66438,0,0,0,0,0,J,2,Endothelial progenitor cell,41,13,2,2,2_1,Capillary
J-1504,all,39,19,3048,1266,15,82103,0,0,0,0,0,J,21,Sox9+/Id2+ epithelial cell,43,19,5,5,5_1,Pericyte
J-1505,all,7,4,3197,1899,26,51020,0,0,0,0,0,J,2,B cell,29,6,9,9,9,Bcell
J-1506,all,15,10,2920,1304,34,75079,0,0,0,0,0,J,4,B cell,31,10,9,9,9,Bcell
J-1508,all,147,28,2397,301,13,94979,0,0,0,0,0,J,114,Alveolar type 2 cell,45,11,1,1,1_1,AT2
J-1509,all,13,8,3357,75,9,32040,0,0,0,0,0,J,2,Venous endothelial cell,34,8,2,2,2_3,Vein
J-1511,all,13,12,2994,1323,18,40427,0,0,0,0,0,J,3,B cell,33,12,9,9,9,Bcell
J-1512,all,25,6,2342,1351,13,69161,0,0,0,0,0,J,18,Alveolar type 2 cell,43,6,1,1,1_3,AT2
J-1513,all,49,26,2289,297,11,40018,0,0,0,0,0,J,3,Capillary 2 cell,49,26,2,2,2_3,Vein
J-1516,all,17,10,2748,1349,21,59825,0,0,0,0,0,J,8,B cell,35,10,6,6,6,AT1
J-1517,all,33,19,2207,653,15,74291,0,0,0,0,0,J,5,Pericyte,43,19,5,5,5_1,Pericyte
J-1518,all,31,9,3125,213,16,26792,0,0,0,0,0,J,19,Alveolar fibroblast 1,40,10,3,3,3_1,SMC
J-1519,all,57,16,2115,1590,27,73706,0,0,0,0,0,J,43,Sox9+/Id2+ epithelial cell,51,16,1,1,1_3,AT2
J-1520,all,26,19,2201,1597,26,82913,0,0,0,0,0,J,2,Alveolar fibroblast 1,46,20,1,1,1_5_2,AlveolarFib
J-1521,all,9,5,2602,1529,37,23211,0,0,0,0,0,J,6,Pericyte,23,6,5,5,5_1,Pericyte
J-1522,all,80,47,2481,477,16,96378,0,0,0,0,0,J,8,Capillary 1 cell,60,47,2,2,2_3,Vein
J-1524,all,27,12,3248,1748,14,54195,0,0,0,0,0,J,5,Sox9+/Id2+ epithelial cell,43,12,8,8,8_2,InterstitialMac
J-1529,all,36,14,3223,1795,10,41413,0,0,0,0,0,J,6,Alveolar type 1 cell,43,14,6,6,6,AT1
J-1531,all,8,7,3689,396,8,32562,0,0,0,0,0,J,2,Endothelial progenitor cell,32,8,2,2,2_1,Capillary
J-1532,all,13,11,2073,1451,14,57481,0,0,0,0,0,J,2,Capillary 2 cell,33,11,2,2,2_6,pDC
J-1534,all,22,11,3436,560,14,44566,0,0,0,0,0,J,2,Arterial endothelial cell,42,11,2,2,2_4,Artery
J-1535,all,32,16,2503,633,17,79261,0,0,0,0,0,J,14,B cell,43,16,9,9,9,Bcell
J-1537,all,23,10,3680,533,22,27769,0,0,0,0,0,J,11,Pericyte,44,10,5,5,5_1,Pericyte
J-1538,all,57,25,2281,542,15,71126,0,0,0,0,0,J,5,Capillary 1 cell,54,25,2,2,2_1,Capillary
J-1539,all,33,10,2232,1857,29,69388,0,0,0,0,0,J,26,Alveolar type 2 cell,44,10,1,1,1_1,AT2
J-1540,all,10,7,2727,1266,21,76910,0,0,0,0,0,J,2,Innate lymphoid cell,26,8,1,1,1_6_2,Neutrophil
J-1542,all,11,9,2432,1336,29,80224,0,0,0,0,0,J,4,Venous endothelial cell,26,9,3,3,3_4,AdventitialFib
J-1545,all,6,5,2937,1378,23,60081,0,0,0,0,0,J,2,Alveolar type 1 cell,26,8,6,6,6,AT1
J-1546,all,91,17,3291,451,20,67326,0,0,0,0,0,J,79,Interstitial macrophage,55,16,1,1,1_1,AT2
J-1547,all,10,4,3023,1406,6,13584,0,0,0,0,0,J,8,Alveolar type 2 cell,37,4,1,1,1_1,AT2
J-1549,all,18,11,1987,1758,29,37003,0,0,0,0,0,J,4,Capillary 2 cell,37,11,2,2,2_6,pDC
J-1551,all,33,21,3060,1533,22,98973,0,0,0,0,0,J,7,B cell,40,22,2,2,2_1,Capillary
J-1553,all,100,51,2413,9,19,128140,0,0,0,0,0,J,12,Pericyte,59,42,5,5,5_1,Pericyte
J-1557,all,17,10,2881,1480,9,39935,0,0,0,0,0,J,2,Alveolar fibroblast 1,37,10,1,1,1_5_2,AlveolarFib
J-1558,all,39,7,2372,121,10,27060,0,0,0,0,0,J,32,Alveolar type 2 cell,46,7,1,1,1_1,AT2
J-1559,all,12,11,3679,308,7,23346,0,0,0,0,0,J,3,Inflammatory monocyte,30,11,5,5,5_3,Pericyte
J-1560,all,16,10,3160,187,31,43355,0,0,0,0,0,J,2,B cell,34,10,2,2,2_6,pDC
J-1561,all,24,9,2339,703,31,28279,0,0,0,0,0,J,15,Alveolar type 2 cell,42,9,1,1,1_3,AT2
J-1562,all,31,26,2515,456,21,61414,0,0,0,0,0,J,6,Alveolar type 1 cell,37,26,3,3,3_6,SCMF
J-1563,all,27,16,3323,31,25,91149,0,0,0,0,0,J,6,Arterial endothelial cell,43,17,2,2,2_4,Artery
J-1565,all,83,34,2150,527,26,85521,0,0,0,0,0,J,3,Capillary 1 cell,58,34,2,2,2_3,Vein
J-1566,all,18,12,2390,1569,19,86663,0,0,0,0,0,J,3,Alveolar type 1 cell,39,12,6,6,6,AT1
J-1567,all,67,40,2489,322,11,58838,0,0,0,0,0,J,10,Alveolar fibroblast 1,59,41,1,1,1_4_1,AlveolarFib
J-1568,all,22,8,2322,666,38,35489,0,0,0,0,0,J,15,Alveolar type 2 cell,43,8,1,1,1_3,AT2
J-1572,all,16,11,2289,489,9,22687,0,0,0,0,0,J,5,Alveolar macrophage,32,11,8,8,8_1,AlveolarMac
J-1574,all,48,31,2282,446,9,37503,0,0,0,0,0,J,4,Capillary 1 cell,48,31,2,2,2_3,Vein
J-1577,all,15,10,1960,1467,22,81234,0,0,0,0,0,J,8,T regulatory cell,36,10,7,7,7_2,PatrolMac
J-1579,all,122,53,2445,335,19,111199,0,0,0,0,0,J,16,Alveolar fibroblast 1,43,26,2,2,2_3,Vein
J-1580,all,23,12,3758,762,23,48100,0,0,0,0,0,J,5,B cell,44,12,2,2,2_6,pDC
J-1581,all,16,4,2079,1591,35,21478,0,0,0,0,0,J,15,Alveolar type 2 cell,40,4,1,1,1_1,AT2
J-1589,all,22,18,3531,513,29,74574,0,0,0,0,0,J,5,Arterial endothelial cell,46,19,2,2,2_4,Artery
J-1590,all,12,4,2573,1122,12,34230,0,0,0,0,0,J,11,Alveolar type 1 cell,38,4,2,2,2_1,Capillary
J-1595,all,14,9,3044,1418,8,17059,0,0,0,0,0,J,2,Alveolar fibroblast 1,35,10,1,1,1_4_1,AlveolarFib
J-1598,all,21,14,2285,1763,24,56493,0,0,0,0,0,J,3,Inflammatory monocyte,40,14,5,5,5_3,Pericyte
J-1603,all,13,8,1980,1676,26,43103,0,0,0,0,0,J,6,Sox9+/Id2+ epithelial cell,39,8,1,1,1_1,AT2
J-1604,all,32,13,3731,759,22,81263,0,0,0,0,0,J,19,Sox9+/Id2+ epithelial cell,43,13,1,1,1_3,AT2
J-1610,all,50,21,3650,389,15,73549,0,0,0,0,0,J,14,Pericyte,50,21,5,5,5_1,Pericyte
J-1613,all,42,14,3347,1353,14,66410,0,0,0,0,0,J,25,Alveolar type 2 cell,45,14,1,1,1_3,AT2
J-1616,all,22,7,3235,452,27,18684,0,0,0,0,0,J,11,Sox9+/Id2+ epithelial cell,43,7,8,8,8_2,InterstitialMac
J-1623,all,24,13,3313,1321,20,47717,0,0,0,0,0,J,12,Arterial endothelial cell,46,13,7,7,7_2,PatrolMac
J-1627,all,83,21,2558,620,19,61504,0,0,0,0,0,J,68,AT1/AT2,56,21,1,1,1_3,AT2
J-1629,all,18,10,3327,121,7,20554,0,0,0,0,0,J,4,Pericyte,39,10,5,5,5_3,Pericyte
J-1632,all,20,13,2720,1199,21,84235,0,0,0,0,0,J,2,Sox9+/Id2+ epithelial cell,39,13,2,2,2_3,Vein
J-1636,all,33,21,3155,1921,32,79164,0,0,0,0,0,J,4,B cell,42,21,9,9,9,Bcell
J-1638,all,7,5,3727,1832,23,43624,0,0,0,0,0,J,4,Inflammatory monocyte,30,8,2,2,2_5,DC
J-1639,all,26,18,2736,1099,12,65869,0,0,0,0,0,J,6,Capillary 1 cell,39,19,2,2,2_1,Capillary
J-1640,all,38,20,2547,575,16,42504,0,0,0,0,0,J,7,Pericyte,44,20,6,6,6,AT1
J-1644,all,99,46,2372,451,8,69587,0,0,0,0,0,J,15,Capillary 1 cell,55,37,2,2,2_2,InflamMac
J-1646,all,19,12,3253,486,25,22888,0,0,0,0,0,J,10,Sox9+/Id2+ epithelial cell,40,12,8,8,8_3,InterstitialMac
J-1648,all,69,37,2118,614,22,71629,0,0,0,0,0,J,2,Arterial endothelial cell,54,38,2,2,2_4,Artery
J-1651,all,14,8,2947,1915,27,49919,0,0,0,0,0,J,3,Alveolar type 1 cell,33,8,6,6,6,AT1
J-1652,all,104,37,2551,533,12,61942,0,0,0,0,0,J,8,Alveolar type 1 cell,57,29,6,6,6,AT1
J-1653,all,18,3,1990,1482,33,16263,0,0,0,0,0,J,17,Alveolar type 2 cell,42,3,1,1,1_1,AT2
J-1660,all,24,8,3390,1890,29,46245,0,0,0,0,0,J,16,Sox9+/Id2+ epithelial cell,44,8,1,1,1_1,AT2
J-1661,all,19,5,2535,1473,37,38356,0,0,0,0,0,J,13,Sox9+/Id2+ epithelial cell,42,5,1,1,1_1,AT2
J-1662,all,42,22,3741,1546,13,105399,0,0,0,0,0,J,18,Sox9+/Id2+ epithelial cell,45,23,2,2,2_1,Capillary
J-1665,all,33,9,2488,1515,27,73891,0,0,0,0,0,J,3,Alveolar type 1 cell,44,9,6,6,6,AT1
J-1666,all,30,19,2982,1286,15,89032,0,0,0,0,0,J,4,B cell,39,19,9,9,9,Bcell
J-1668,all,32,12,2833,897,13,44946,0,0,0,0,0,J,17,Sox9+/Id2+ epithelial cell,42,12,1,1,1_3,AT2
J-1669,all,25,15,3074,1875,20,42747,0,0,0,0,0,J,2,Alveolar type 1 cell,45,15,6,6,6,AT1
J-1673,all,68,25,2367,690,30,77214,0,0,0,0,0,J,10,Alveolar fibroblast 1,53,26,1,1,1_5_2,AlveolarFib
J-1675,all,40,22,3758,329,17,60575,0,0,0,0,0,J,13,Alveolar fibroblast 1,43,23,2,2,2_4,Artery
J-1677,all,66,39,2138,583,14,64055,0,0,0,0,0,J,3,Alveolar type 1 cell,58,39,1,1,1_3,AT2
J-1685,all,12,10,2037,1731,19,47307,0,0,0,0,0,J,3,Pericyte,28,11,3,3,3_5,SMC
J-1686,all,20,10,3741,476,21,32569,0,0,0,0,0,J,2,Sox9+/Id2+ epithelial cell,41,10,3,3,3_6,SCMF
J-1688,all,7,4,2402,1517,6,10904,0,0,0,0,0,J,5,Alveolar type 1 cell,25,7,6,6,6,AT1
J-1690,all,33,23,3304,513,15,110569,0,0,0,0,0,J,5,Interstitial macrophage,40,23,8,8,8_2,InterstitialMac
J-1691,all,9,5,2049,1706,15,26973,0,0,0,0,0,J,2,B cell,25,6,9,9,9,Bcell
J-1697,all,23,14,3604,520,13,91344,0,0,0,0,0,J,6,Arterial endothelial cell,42,14,2,2,2_4,Artery
J-1699,all,52,21,2085,632,34,62003,0,0,0,0,0,J,3,Natural killer cell,52,22,2,2,2_2,InflamMac
J-1701,all,20,13,1978,1374,34,51799,0,0,0,0,0,J,3,Alveolar type 1 cell,40,13,6,6,6,AT1
J-1702,all,32,11,2734,979,12,18932,0,0,0,0,0,J,20,Sox9+/Id2+ epithelial cell,43,11,1,1,1_1,AT2
J-1703,all,10,7,3330,1387,19,19010,0,0,0,0,0,J,5,Natural killer cell,31,7,7,7,7_3,Tcell (CD8)
J-1706,all,9,4,2728,1377,25,58506,0,0,0,0,0,J,3,Alveolar type 1 cell,25,5,6,6,6,AT1
J-1707,all,81,26,3713,511,16,74038,326,326,0,1,0,J,40,Alveolar type 2 cell,57,26,1,1,1_1,AT2
J-1711,all,73,36,2150,22,29,93426,0,0,0,0,0,J,5,Mesothelial cell,55,36,3,3,3_3,AdventitialFib
J-1712,all,11,8,2545,1616,30,32704,0,0,0,0,0,J,3,Secondary crest myofibroblast,29,8,2,2,2_3,Vein
J-1713,all,14,9,3335,1421,20,39225,0,0,0,0,0,J,4,Pericyte,32,9,5,5,5_1,Pericyte
J-1717,all,78,21,2363,1638,17,75806,0,0,0,0,0,J,61,Alveolar type 2 cell,55,21,1,1,1_3,AT2
J-1720,all,14,12,2652,620,11,22641,0,0,0,0,0,J,3,Capillary 1 cell,34,11,2,2,2_1,Capillary
J-1721,all,28,10,2259,1900,26,76781,0,0,0,0,0,J,18,CD8+ T cell,42,11,2,2,2_2,InflamMac
J-1722,all,9,8,3322,1505,11,45321,0,0,0,0,0,J,2,Alveolar fibroblast 1,26,8,2,2,2_3,Vein
J-1723,all,44,27,2329,332,15,62309,0,0,0,0,0,J,7,Arterial endothelial cell,45,28,2,2,2_4,Artery
J-1724,all,15,9,3676,1488,10,32689,0,0,0,0,0,J,4,Alveolar fibroblast 1,38,10,1,1,1_5_1,LymphaticEndo
J-1726,all,13,7,3257,1812,9,42836,0,0,0,0,0,J,3,Innate lymphoid cell,35,7,6,6,6,AT1
J-1727,all,21,12,3278,316,12,45442,0,0,0,0,0,J,4,Capillary 2 cell,43,12,6,6,6,AT1
J-1728,all,39,12,2010,1698,23,75098,0,0,0,0,0,J,31,Alveolar type 2 cell,45,13,3,3,3_1,SMC
J-1730,all,44,16,2731,949,11,33779,0,0,0,0,0,J,31,Alveolar type 2 cell,46,16,1,1,1_1,AT2
J-1733,all,71,25,3699,639,7,70318,0,0,0,0,0,J,14,Alveolar type 1 cell,54,25,6,6,6,AT1
J-1737,all,60,31,2249,478,9,54080,0,0,0,0,0,J,8,Capillary 1 cell,56,31,2,2,2_3,Vein
J-1740,all,14,13,2021,1649,22,65370,0,0,0,0,0,J,3,Pericyte,30,13,5,5,5_1,Pericyte
J-1744,all,24,11,2251,5,33,20304,0,0,0,0,0,J,5,Alveolar type 1 cell,44,11,6,6,6,AT1
J-1745,all,20,5,2450,1265,18,70931,0,0,0,0,0,J,16,Sox9+/Id2+ epithelial cell,43,5,1,1,1_1,AT2
J-1746,all,15,4,3374,1860,29,29450,0,0,0,0,0,J,13,Alveolar type 2 cell,38,4,1,1,1_1,AT2
J-1747,all,95,23,2019,940,30,98289,0,0,0,0,0,J,71,Alveolar type 2 cell,58,22,1,1,1_3,AT2
J-1749,all,25,18,1992,1248,31,74337,0,0,0,0,0,J,10,Pericyte,45,18,5,5,5_1,Pericyte
J-1751,all,47,14,1978,1723,25,94633,0,0,0,0,0,J,33,Alveolar type 2 cell,48,15,3,3,3_1,SMC
J-1759,all,11,5,2311,1378,8,53908,0,0,0,0,0,J,7,Sox9+/Id2+ epithelial cell,34,5,1,1,1_1,AT2
J-1761,all,20,5,3335,1876,32,26847,0,0,0,0,0,J,17,Megakaryocyte/Platelet,42,5,1,1,1_1,AT2
J-1762,all,78,36,2287,585,25,107756,0,0,0,0,0,J,5,Capillary 1 cell,54,36,9,9,9,Bcell
J-1765,all,117,14,3581,424,14,73779,0,0,0,0,0,J,102,Alveolar type 2 cell,46,5,1,1,1_3,AT2
J-1767,all,55,28,2304,5,29,63494,0,0,0,0,0,J,5,Capillary 1 cell,52,28,2,2,2_3,Vein
J-1768,all,27,10,3274,183,27,28359,0,0,0,0,0,J,2,Alveolar type 1 cell,46,10,6,6,6,AT1
J-1769,all,32,16,2504,1542,21,78437,0,0,0,0,0,J,11,Arterial endothelial cell,43,17,2,2,2_4,Artery
J-1772,all,25,11,3049,1909,18,51000,0,0,0,0,0,J,4,Alveolar type 1 cell,46,11,6,6,6,AT1
J-1774,all,8,6,3698,1463,7,29219,0,0,0,0,0,J,3,Capillary 2 cell,24,8,1,1,1_3,AT2
J-1775,all,56,31,3531,562,11,82268,0,0,0,0,0,J,10,Alveolar fibroblast 1,53,31,1,1,1_5_1,LymphaticEndo
J-1780,all,31,22,3315,1460,17,96289,0,0,0,0,0,J,5,Alveolar fibroblast 1,40,22,7,7,7_2,PatrolMac
J-1781,all,6,5,3536,367,7,18589,0,0,0,0,0,J,2,Arterial endothelial cell,27,8,2,2,2_4,Artery
J-1782,all,76,21,2269,792,15,91828,0,0,0,0,0,J,61,Alveolar type 2 cell,54,21,1,1,1_3,AT2
J-1785,all,99,45,2131,465,26,91137,0,0,0,0,0,J,5,Capillary 2 cell,63,41,2,2,2_1,Capillary
J-1794,all,37,23,2624,619,16,49809,0,0,0,0,0,J,12,Capillary 1 cell,43,23,2,2,2_1,Capillary
J-1797,all,55,19,3275,118,21,84978,0,0,0,0,0,J,33,Alveolar type 2 cell,51,19,5,5,5_3,Pericyte
J-1804,all,67,23,3254,417,22,88178,0,0,0,0,0,J,39,Alveolar type 2 cell,55,23,1,1,1_1,AT2
J-1806,all,41,21,3160,218,20,59800,0,0,0,0,0,J,21,Secondary crest myofibroblast,43,22,3,3,3_1,SMC
J-1810,all,34,26,2123,118,15,35250,0,0,0,0,0,J,9,Alveolar fibroblast 2,38,26,3,3,3_3,AdventitialFib
